Date,Dato_Presion,Dato_Temp
2025-08-29 08:00:00-04:00,680.9,9.6
2025-08-29 08:05:00-04:00,680.9,8.3
2025-08-29 08:10:00-04:00,681.0,8.2
2025-08-29 08:15:00-04:00,681.0,8.5
2025-08-29 08:20:00-04:00,681.0,8.8
2025-08-29 08:25:00-04:00,681.0,9.0
2025-08-29 08:30:00-04:00,681.1,9.1
2025-08-29 08:35:00-04:00,681.2,8.0
2025-08-29 08:40:00-04:00,681.1,7.3
2025-08-29 08:45:00-04:00,681.1,8.7
2025-08-29 08:50:00-04:00,681.0,8.9
2025-08-29 08:55:00-04:00,681.1,8.2
2025-08-29 09:00:00-04:00,681.1,8.6
2025-08-29 09:05:00-04:00,681.2,8.8
2025-08-29 09:10:00-04:00,681.2,9.5
2025-08-29 09:15:00-04:00,681.2,9.1
2025-08-29 09:20:00-04:00,681.2,9.1
2025-08-29 09:25:00-04:00,681.0,10.2
2025-08-29 09:30:00-04:00,681.1,9.7
2025-08-29 09:35:00-04:00,681.1,9.5
2025-08-29 09:40:00-04:00,681.0,9.8
2025-08-29 09:45:00-04:00,681.0,9.9
2025-08-29 09:50:00-04:00,681.0,9.7
2025-08-29 09:55:00-04:00,681.1,10.7
2025-08-29 10:00:00-04:00,681.0,10.2
2025-08-29 10:05:00-04:00,681.0,10.7
2025-08-29 10:10:00-04:00,680.8,10.6
2025-08-29 10:15:00-04:00,680.9,11.0
2025-08-29 10:20:00-04:00,680.9,10.4
2025-08-29 10:25:00-04:00,680.7,11.3
2025-08-29 10:30:00-04:00,680.7,11.5
2025-08-29 10:35:00-04:00,680.6,11.7
2025-08-29 10:40:00-04:00,680.4,11.8
2025-08-29 10:45:00-04:00,680.7,12.2
2025-08-29 10:50:00-04:00,680.4,12.6
2025-08-29 10:55:00-04:00,680.5,12.4
2025-08-29 11:00:00-04:00,680.3,12.1
2025-08-29 11:05:00-04:00,680.3,12.9
2025-08-29 11:10:00-04:00,680.2,12.6
2025-08-29 11:15:00-04:00,680.2,13.7
2025-08-29 11:20:00-04:00,680.0,12.9
2025-08-29 11:25:00-04:00,680.0,12.6
2025-08-29 11:30:00-04:00,679.6,13.3
2025-08-29 11:35:00-04:00,679.7,13.5
2025-08-29 11:40:00-04:00,679.5,13.6
2025-08-29 11:45:00-04:00,679.5,13.4
2025-08-29 11:50:00-04:00,679.4,13.8
2025-08-29 11:55:00-04:00,679.1,14.6
2025-08-29 12:00:00-04:00,679.2,15.5
2025-08-29 12:05:00-04:00,678.8,15.9
2025-08-29 12:10:00-04:00,679.0,15.4
2025-08-29 12:15:00-04:00,678.7,15.8
2025-08-29 12:20:00-04:00,678.7,16.0
2025-08-29 12:25:00-04:00,678.5,16.5
2025-08-29 12:30:00-04:00,678.5,16.6
2025-08-29 12:35:00-04:00,678.4,16.4
2025-08-29 12:40:00-04:00,678.5,16.4
2025-08-29 12:45:00-04:00,678.2,16.3
2025-08-29 12:50:00-04:00,678.1,16.4
2025-08-29 12:55:00-04:00,678.0,17.2
2025-08-29 13:00:00-04:00,677.9,16.5
2025-08-29 13:05:00-04:00,677.8,15.8
2025-08-29 13:10:00-04:00,678.0,15.6
2025-08-29 13:15:00-04:00,677.7,15.6
2025-08-29 13:20:00-04:00,677.6,16.7
2025-08-29 13:25:00-04:00,677.8,16.9
2025-08-29 13:30:00-04:00,677.6,16.2
2025-08-29 13:35:00-04:00,677.6,16.0
2025-08-29 13:40:00-04:00,677.4,16.0
2025-08-29 13:45:00-04:00,677.4,16.4
2025-08-29 13:50:00-04:00,677.3,16.9
2025-08-29 13:55:00-04:00,677.3,16.8
2025-08-29 14:00:00-04:00,677.3,17.9
2025-08-29 14:05:00-04:00,676.9,18.1
2025-08-29 14:10:00-04:00,677.0,17.7
2025-08-29 14:15:00-04:00,676.9,17.3
2025-08-29 14:20:00-04:00,676.7,17.4
2025-08-29 14:25:00-04:00,676.8,17.3
2025-08-29 14:30:00-04:00,676.8,17.9
2025-08-29 14:35:00-04:00,676.7,18.2
2025-08-29 14:40:00-04:00,676.5,17.6
2025-08-29 14:45:00-04:00,676.7,17.4
2025-08-29 14:50:00-04:00,676.3,17.6
2025-08-29 14:55:00-04:00,676.5,17.4
2025-08-29 15:00:00-04:00,676.4,17.0
2025-08-29 15:05:00-04:00,676.3,17.5
2025-08-29 15:10:00-04:00,676.2,18.0
2025-08-29 15:15:00-04:00,676.3,17.5
2025-08-29 15:20:00-04:00,676.1,18.8
2025-08-29 15:25:00-04:00,676.2,18.9
2025-08-29 15:30:00-04:00,676.0,18.1
2025-08-29 15:35:00-04:00,676.0,18.1
2025-08-29 15:40:00-04:00,676.0,18.3
2025-08-29 15:45:00-04:00,675.9,18.3
2025-08-29 15:50:00-04:00,675.7,18.5
2025-08-29 15:55:00-04:00,675.9,18.0
2025-08-29 16:00:00-04:00,675.8,18.7
2025-08-29 16:05:00-04:00,675.8,18.1
2025-08-29 16:10:00-04:00,675.8,17.8
2025-08-29 16:15:00-04:00,675.7,18.9
2025-08-29 16:20:00-04:00,675.7,18.9
2025-08-29 16:25:00-04:00,675.5,19.0
2025-08-29 16:30:00-04:00,675.7,18.5
2025-08-29 16:35:00-04:00,675.7,18.9
2025-08-29 16:40:00-04:00,675.8,18.0
2025-08-29 16:45:00-04:00,675.5,17.0
2025-08-29 16:50:00-04:00,675.6,16.9
2025-08-29 16:55:00-04:00,675.6,16.6
2025-08-29 17:00:00-04:00,675.6,16.3
2025-08-29 17:05:00-04:00,675.5,16.4
2025-08-29 17:10:00-04:00,675.6,16.4
2025-08-29 17:15:00-04:00,675.6,16.3
2025-08-29 17:20:00-04:00,675.7,16.1
2025-08-29 17:25:00-04:00,675.9,16.0
2025-08-29 17:30:00-04:00,675.7,16.1
2025-08-29 17:35:00-04:00,675.9,15.3
2025-08-29 17:40:00-04:00,676.1,15.3
2025-08-29 17:45:00-04:00,676.1,15.4
2025-08-29 17:50:00-04:00,676.0,15.3
2025-08-29 17:55:00-04:00,676.1,15.2
2025-08-29 18:00:00-04:00,676.1,15.2
2025-08-29 18:05:00-04:00,676.0,15.3
2025-08-29 18:10:00-04:00,676.2,14.8
2025-08-29 18:15:00-04:00,676.1,14.5
2025-08-29 18:20:00-04:00,676.1,14.5
2025-08-29 18:25:00-04:00,676.1,14.6
2025-08-29 18:30:00-04:00,676.2,14.5
2025-08-29 18:35:00-04:00,676.2,14.3
2025-08-29 18:40:00-04:00,676.2,14.0
2025-08-29 18:45:00-04:00,676.3,13.7
2025-08-29 18:50:00-04:00,676.4,13.2
2025-08-29 18:55:00-04:00,676.4,12.8
2025-08-29 19:00:00-04:00,676.6,12.6
2025-08-29 19:05:00-04:00,676.6,12.5
2025-08-29 19:10:00-04:00,676.7,12.4
2025-08-29 19:15:00-04:00,676.7,12.3
2025-08-29 19:20:00-04:00,676.6,12.1
2025-08-29 19:25:00-04:00,676.9,11.9
2025-08-29 19:30:00-04:00,676.9,11.8
2025-08-29 19:35:00-04:00,676.9,11.7
2025-08-29 19:40:00-04:00,677.1,11.5
2025-08-29 19:45:00-04:00,677.1,11.2
2025-08-29 19:50:00-04:00,677.3,11.0
2025-08-29 19:55:00-04:00,677.3,10.9
2025-08-29 20:00:00-04:00,677.3,10.6
2025-08-29 20:05:00-04:00,677.5,10.5
2025-08-29 20:10:00-04:00,677.5,10.1
2025-08-29 20:15:00-04:00,677.5,10.3
2025-08-29 20:20:00-04:00,677.6,10.3
2025-08-29 20:25:00-04:00,677.6,10.2
2025-08-29 20:30:00-04:00,677.7,10.4
2025-08-29 20:35:00-04:00,677.7,10.3
2025-08-29 20:40:00-04:00,677.9,10.2
2025-08-29 20:45:00-04:00,678.1,10.1
2025-08-29 20:50:00-04:00,678.0,10.0
2025-08-29 20:55:00-04:00,678.1,10.0
2025-08-29 21:00:00-04:00,678.2,10.0
2025-08-29 21:05:00-04:00,678.2,10.0
2025-08-29 21:10:00-04:00,678.5,10.1
2025-08-29 21:15:00-04:00,678.4,9.9
2025-08-29 21:20:00-04:00,678.8,9.9
2025-08-29 21:25:00-04:00,678.7,9.8
2025-08-29 21:30:00-04:00,678.7,9.7
2025-08-29 21:35:00-04:00,678.9,9.7
2025-08-29 21:40:00-04:00,678.9,9.7
2025-08-29 21:45:00-04:00,679.1,9.8
2025-08-29 21:50:00-04:00,679.2,9.7
2025-08-29 21:55:00-04:00,679.1,9.7
2025-08-29 22:00:00-04:00,679.2,9.7
2025-08-29 22:05:00-04:00,679.5,9.7
2025-08-29 22:10:00-04:00,679.2,9.7
2025-08-29 22:15:00-04:00,679.3,9.9
2025-08-29 22:20:00-04:00,679.3,10.0
2025-08-29 22:25:00-04:00,679.4,9.9
2025-08-29 22:30:00-04:00,679.5,9.9
2025-08-29 22:35:00-04:00,679.6,9.9
2025-08-29 22:40:00-04:00,679.5,9.8
2025-08-29 22:45:00-04:00,679.7,9.8
2025-08-29 22:50:00-04:00,679.8,9.9
2025-08-29 22:55:00-04:00,679.6,9.7
2025-08-29 23:00:00-04:00,679.7,9.7
2025-08-29 23:05:00-04:00,679.9,9.7
2025-08-29 23:10:00-04:00,680.0,9.8
2025-08-29 23:15:00-04:00,679.9,9.7
2025-08-29 23:20:00-04:00,680.5,9.1
2025-08-29 23:25:00-04:00,680.6,8.0
2025-08-29 23:30:00-04:00,680.8,7.2
2025-08-29 23:35:00-04:00,680.8,6.5
2025-08-29 23:40:00-04:00,681.0,6.0
2025-08-29 23:45:00-04:00,681.2,5.9
2025-08-29 23:50:00-04:00,680.8,5.7
2025-08-29 23:55:00-04:00,681.0,5.4
2025-08-30 00:00:00-04:00,681.0,5.5
2025-08-30 00:05:00-04:00,680.8,5.6
2025-08-30 00:10:00-04:00,680.8,5.3
2025-08-30 00:15:00-04:00,681.0,5.3
2025-08-30 00:20:00-04:00,680.7,5.1
2025-08-30 00:25:00-04:00,680.9,4.9
2025-08-30 00:30:00-04:00,681.0,5.0
2025-08-30 00:35:00-04:00,680.9,5.1
2025-08-30 00:40:00-04:00,681.1,5.3
2025-08-30 00:45:00-04:00,681.0,5.4
2025-08-30 00:50:00-04:00,681.0,5.5
2025-08-30 00:55:00-04:00,680.9,5.6
2025-08-30 01:00:00-04:00,681.1,5.7
2025-08-30 01:05:00-04:00,680.9,5.9
2025-08-30 01:10:00-04:00,681.0,5.8
2025-08-30 01:15:00-04:00,681.0,5.9
2025-08-30 01:20:00-04:00,681.1,5.7
2025-08-30 01:25:00-04:00,681.0,5.4
2025-08-30 01:30:00-04:00,680.9,5.4
2025-08-30 01:35:00-04:00,681.0,5.1
2025-08-30 01:40:00-04:00,681.0,5.0
2025-08-30 01:45:00-04:00,681.0,5.0
2025-08-30 01:50:00-04:00,681.1,4.8
2025-08-30 01:55:00-04:00,681.1,4.8
2025-08-30 02:00:00-04:00,680.7,5.1
2025-08-30 02:05:00-04:00,680.5,5.0
2025-08-30 02:10:00-04:00,680.4,5.0
2025-08-30 02:15:00-04:00,680.7,5.1
2025-08-30 02:20:00-04:00,680.9,5.0
2025-08-30 02:25:00-04:00,680.8,5.4
2025-08-30 02:30:00-04:00,680.7,5.3
2025-08-30 02:35:00-04:00,680.7,5.1
2025-08-30 02:40:00-04:00,680.8,5.2
2025-08-30 02:45:00-04:00,680.6,5.3
2025-08-30 02:50:00-04:00,680.6,5.2
2025-08-30 02:55:00-04:00,680.4,5.5
2025-08-30 03:00:00-04:00,680.7,5.1
2025-08-30 03:05:00-04:00,680.3,5.1
2025-08-30 03:10:00-04:00,680.3,5.0
2025-08-30 03:15:00-04:00,680.3,5.0
2025-08-30 03:20:00-04:00,680.3,5.1
2025-08-30 03:25:00-04:00,680.1,4.9
2025-08-30 03:30:00-04:00,680.2,4.6
2025-08-30 03:35:00-04:00,680.1,4.8
2025-08-30 03:40:00-04:00,680.0,4.7
2025-08-30 03:45:00-04:00,679.8,4.6
2025-08-30 03:50:00-04:00,679.8,4.5
2025-08-30 03:55:00-04:00,679.7,4.9
2025-08-30 04:00:00-04:00,679.7,5.1
2025-08-30 04:05:00-04:00,679.8,5.0
2025-08-30 04:10:00-04:00,680.0,4.9
2025-08-30 04:15:00-04:00,680.0,4.9
2025-08-30 04:20:00-04:00,679.8,4.6
2025-08-30 04:25:00-04:00,679.9,4.5
2025-08-30 04:30:00-04:00,679.9,4.5
2025-08-30 04:35:00-04:00,679.9,4.4
2025-08-30 04:40:00-04:00,680.1,4.3
2025-08-30 04:45:00-04:00,680.0,4.2
2025-08-30 04:50:00-04:00,679.8,4.3
2025-08-30 04:55:00-04:00,680.1,4.3
2025-08-30 05:00:00-04:00,680.0,4.3
2025-08-30 05:05:00-04:00,679.8,4.3
2025-08-30 05:10:00-04:00,680.0,4.4
2025-08-30 05:15:00-04:00,680.0,4.2
2025-08-30 05:20:00-04:00,679.8,4.2
2025-08-30 05:25:00-04:00,680.0,4.1
2025-08-30 05:30:00-04:00,680.0,4.0
2025-08-30 05:35:00-04:00,680.0,4.1
2025-08-30 05:40:00-04:00,680.0,4.2
2025-08-30 05:45:00-04:00,680.2,4.1
2025-08-30 05:50:00-04:00,680.4,4.1
2025-08-30 05:55:00-04:00,680.4,4.1
2025-08-30 06:00:00-04:00,680.2,4.3
