Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	4096
Coarse Gain:	2
Fine Gain:	0
Upper Discriminator:	4191
Lower Discriminator:	119
Calibration Coefficients:	77.83603669724761	1.692220183486239
Calibration Channels:	345	236
Calibration Energies:	661.652	477.2
Elapsed Real Time:	86400.0
Elapsed Live Time:	85187.09
Start Time:	enero 02, 2002, 01:03:32
End Time:	enero 03, 2002, 01:03:32
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	315	371	8730821	173296	23	340

Channel Data:
Channel	Energy	Counts
1408	1408.0	12139
1409	1409.0	12136
1410	1410.0	12131
1411	1411.0	11696
1412	1412.0	11854
1413	1413.0	11749
1414	1414.0	11712
1415	1415.0	11861
1416	1416.0	11577
1417	1417.0	11462
1418	1418.0	11194
1419	1419.0	11411
1420	1420.0	11362
1421	1421.0	11232
1422	1422.0	11022
1423	1423.0	10824
1424	1424.0	11036
1425	1425.0	11050
1426	1426.0	10900
1427	1427.0	10640
1428	1428.0	10949
1429	1429.0	10897
1430	1430.0	10937
1431	1431.0	10618
1432	1432.0	10695
1433	1433.0	10780
1434	1434.0	10501
1435	1435.0	10541
1436	1436.0	10479
1437	1437.0	10648
1438	1438.0	10318
1439	1439.0	10302
1440	1440.0	10270
1441	1441.0	10269
1442	1442.0	10423
1443	1443.0	10204
1444	1444.0	10309
1445	1445.0	10351
1446	1446.0	10150
1447	1447.0	10438
1448	1448.0	10187
1449	1449.0	10317
1450	1450.0	10051
1451	1451.0	10042
1452	1452.0	10171
1453	1453.0	10143
1454	1454.0	10158
1455	1455.0	10230
1456	1456.0	10108
1457	1457.0	10107
1458	1458.0	10026
1459	1459.0	10131
1460	1460.0	10188
1461	1461.0	10300
1462	1462.0	10145
1463	1463.0	10107
1464	1464.0	10047
1465	1465.0	10258
1466	1466.0	10066
1467	1467.0	10031
1468	1468.0	10267
1469	1469.0	10053
1470	1470.0	10020
1471	1471.0	10141
1472	1472.0	10287
1473	1473.0	10337
1474	1474.0	10145
1475	1475.0	10237
1476	1476.0	10253
1477	1477.0	10242
1478	1478.0	10185
1479	1479.0	10134
1480	1480.0	10142
1481	1481.0	10341
1482	1482.0	10201
1483	1483.0	10162
1484	1484.0	10074
1485	1485.0	10426
1486	1486.0	10349
1487	1487.0	10241
1488	1488.0	10365
1489	1489.0	10326
1490	1490.0	10334
1491	1491.0	10315
1492	1492.0	10162
1493	1493.0	10463
1494	1494.0	10216
1495	1495.0	10385
1496	1496.0	10284
1497	1497.0	10593
1498	1498.0	10475
1499	1499.0	10434
1500	1500.0	10649
1501	1501.0	10670
1502	1502.0	10602
1503	1503.0	10421
1504	1504.0	10510
1505	1505.0	10628
1506	1506.0	10824
1507	1507.0	10713
1508	1508.0	10601
1509	1509.0	10616
1510	1510.0	10684
1511	1511.0	10916
1512	1512.0	10746
1513	1513.0	10846
1514	1514.0	11011
1515	1515.0	10791
1516	1516.0	10823
1517	1517.0	10974
1518	1518.0	10958
1519	1519.0	11101
1520	1520.0	11024
1521	1521.0	11106
1522	1522.0	11175
1523	1523.0	10872
1524	1524.0	11028
1525	1525.0	11161
1526	1526.0	11089
1527	1527.0	11249
1528	1528.0	11144
1529	1529.0	11515
1530	1530.0	11218
1531	1531.0	11452
1532	1532.0	11199
1533	1533.0	11473
1534	1534.0	11547
1535	1535.0	10989
1536	1536.0	11501
1537	1537.0	11560
1538	1538.0	11394
1539	1539.0	11257
1540	1540.0	11710
1541	1541.0	11777
1542	1542.0	11590
1543	1543.0	11764
1544	1544.0	11594
1545	1545.0	11909
1546	1546.0	11626
1547	1547.0	11892
1548	1548.0	11742
1549	1549.0	12000
1550	1550.0	11812
1551	1551.0	11782
1552	1552.0	11851
1553	1553.0	11884
1554	1554.0	12006
1555	1555.0	11804
1556	1556.0	11908
1557	1557.0	12127
1558	1558.0	11903
1559	1559.0	12035
1560	1560.0	11795
1561	1561.0	12010
1562	1562.0	11945
1563	1563.0	11836
1564	1564.0	12218
1565	1565.0	12000
1566	1566.0	12008
1567	1567.0	11982
1568	1568.0	12103
1569	1569.0	12212
1570	1570.0	12121
1571	1571.0	12116
1572	1572.0	11940
1573	1573.0	12198
1574	1574.0	11929
1575	1575.0	12119
1576	1576.0	11951
1577	1577.0	12014
1578	1578.0	11659
1579	1579.0	11908
1580	1580.0	11947
1581	1581.0	12003
1582	1582.0	11927
1583	1583.0	11799
1584	1584.0	11827
1585	1585.0	11952
1586	1586.0	11796
1587	1587.0	11687
1588	1588.0	11793
1589	1589.0	11771
1590	1590.0	11744
1591	1591.0	11614
1592	1592.0	11806
1593	1593.0	11670
1594	1594.0	11453
1595	1595.0	11431
1596	1596.0	11594
1597	1597.0	11642
1598	1598.0	11550
1599	1599.0	11414
1600	1600.0	11375
1601	1601.0	11446
1602	1602.0	11372
1603	1603.0	11335
1604	1604.0	11398
1605	1605.0	11419
1606	1606.0	11149
1607	1607.0	11202
1608	1608.0	10784
1609	1609.0	11176
1610	1610.0	11022
1611	1611.0	10851
1612	1612.0	10856
1613	1613.0	10956
1614	1614.0	10778
1615	1615.0	10772
1616	1616.0	10871
1617	1617.0	10765
1618	1618.0	10633
1619	1619.0	10580
1620	1620.0	10397
1621	1621.0	10458
1622	1622.0	10467
1623	1623.0	10425
1624	1624.0	10368
1625	1625.0	10463
1626	1626.0	10431
1627	1627.0	10197
1628	1628.0	10124
1629	1629.0	10334
1630	1630.0	10177
1631	1631.0	10172
1632	1632.0	10024
1633	1633.0	10103
1634	1634.0	10069
1635	1635.0	10070
1636	1636.0	9826
1637	1637.0	9997
1638	1638.0	9903
1639	1639.0	9721
1640	1640.0	10032
1641	1641.0	9791
1642	1642.0	9702
1643	1643.0	9593
1644	1644.0	9719
1645	1645.0	9899
1646	1646.0	9738
1647	1647.0	9415
1648	1648.0	9338
1649	1649.0	9541
1650	1650.0	9564
1651	1651.0	9329
1652	1652.0	9460
1653	1653.0	9398
1654	1654.0	9293
1655	1655.0	9312
1656	1656.0	9387
1657	1657.0	9425
1658	1658.0	9251
1659	1659.0	9054
1660	1660.0	9283
1661	1661.0	9228
1662	1662.0	9141
1663	1663.0	9044
1664	1664.0	9153
1665	1665.0	9020
1666	1666.0	9043
1667	1667.0	8999
1668	1668.0	8922
1669	1669.0	9093
1670	1670.0	8961
1671	1671.0	9056
1672	1672.0	9031
1673	1673.0	8767
1674	1674.0	8952
1675	1675.0	8793
1676	1676.0	8808
1677	1677.0	8814
1678	1678.0	8795
1679	1679.0	8776
1680	1680.0	9002
1681	1681.0	8666
1682	1682.0	8724
1683	1683.0	8650
1684	1684.0	8698
1685	1685.0	8854
1686	1686.0	8956
1687	1687.0	8574
1688	1688.0	8675
1689	1689.0	8562
1690	1690.0	8667
1691	1691.0	8448
1692	1692.0	8692
1693	1693.0	8545
1694	1694.0	8476
1695	1695.0	8333
1696	1696.0	8476
1697	1697.0	8591
1698	1698.0	8579
1699	1699.0	8476
1700	1700.0	8538
1701	1701.0	8361
1702	1702.0	8504
1703	1703.0	8536
1704	1704.0	8305
1705	1705.0	8417
1706	1706.0	8341
1707	1707.0	8353
1708	1708.0	8322
1709	1709.0	8377
1710	1710.0	8318
1711	1711.0	8149
1712	1712.0	8353
1713	1713.0	8312
1714	1714.0	8327
1715	1715.0	8135
1716	1716.0	8337
1717	1717.0	8106
1718	1718.0	8159
1719	1719.0	8089
1720	1720.0	8069
1721	1721.0	8135
1722	1722.0	8124
1723	1723.0	8054
1724	1724.0	8159
1725	1725.0	8130
1726	1726.0	7923
1727	1727.0	8136
1728	1728.0	8031
1729	1729.0	7962
1730	1730.0	8054
1731	1731.0	7798
1732	1732.0	8098
1733	1733.0	8051
1734	1734.0	7853
1735	1735.0	7762
1736	1736.0	8064
1737	1737.0	8058
1738	1738.0	7809
1739	1739.0	7724
1740	1740.0	7664
1741	1741.0	7738
1742	1742.0	7794
1743	1743.0	7916
1744	1744.0	7720
1745	1745.0	7823
1746	1746.0	7825
1747	1747.0	7612
1748	1748.0	7548
1749	1749.0	7638
1750	1750.0	7484
1751	1751.0	7570
1752	1752.0	7484
1753	1753.0	7614
1754	1754.0	7454
1755	1755.0	7264
1756	1756.0	7365
1757	1757.0	7410
1758	1758.0	7212
1759	1759.0	7374
1760	1760.0	7438
1761	1761.0	7335
1762	1762.0	7116
1763	1763.0	7327
1764	1764.0	7074
1765	1765.0	7227
1766	1766.0	7153
1767	1767.0	7202
1768	1768.0	7039
1769	1769.0	7204
1770	1770.0	7033
1771	1771.0	6902
1772	1772.0	6988
1773	1773.0	6934
1774	1774.0	6802
1775	1775.0	6800
1776	1776.0	6870
1777	1777.0	6881
1778	1778.0	6745
1779	1779.0	6652
1780	1780.0	6780
1781	1781.0	6849
1782	1782.0	6711
1783	1783.0	6579
1784	1784.0	6645
1785	1785.0	6881
1786	1786.0	6471
1787	1787.0	6536
1788	1788.0	6683
1789	1789.0	6558
1790	1790.0	6506
1791	1791.0	6350
1792	1792.0	6510
1793	1793.0	6340
1794	1794.0	6329
1795	1795.0	6478
1796	1796.0	6309
1797	1797.0	6400
1798	1798.0	6241
1799	1799.0	6297
1800	1800.0	6262
1801	1801.0	6368
1802	1802.0	6124
1803	1803.0	6221
1804	1804.0	6122
1805	1805.0	6029
1806	1806.0	5969
1807	1807.0	6145
1808	1808.0	6013
1809	1809.0	6229
1810	1810.0	6115
1811	1811.0	6086
1812	1812.0	5936
1813	1813.0	6080
1814	1814.0	6092
1815	1815.0	5811
1816	1816.0	5909
1817	1817.0	5935
1818	1818.0	5885
1819	1819.0	5954
1820	1820.0	5940
1821	1821.0	6141
1822	1822.0	5910
1823	1823.0	5746
1824	1824.0	5785
1825	1825.0	5905
1826	1826.0	5730
1827	1827.0	5698
1828	1828.0	5656
1829	1829.0	5893
1830	1830.0	5746
1831	1831.0	5806
1832	1832.0	5726
1833	1833.0	5846
1834	1834.0	5879
1835	1835.0	5763
1836	1836.0	5705
1837	1837.0	5842
1838	1838.0	5836
1839	1839.0	5654
1840	1840.0	5677
1841	1841.0	5790
1842	1842.0	5604
1843	1843.0	5475
1844	1844.0	5732
1845	1845.0	5705
1846	1846.0	5790
1847	1847.0	5761
1848	1848.0	5670
1849	1849.0	5603
1850	1850.0	5641
1851	1851.0	5797
1852	1852.0	5726
1853	1853.0	5926
1854	1854.0	5835
1855	1855.0	5672
1856	1856.0	5824
1857	1857.0	5890
1858	1858.0	5849
1859	1859.0	5790
1860	1860.0	5898
1861	1861.0	5842
1862	1862.0	5830
1863	1863.0	5939
1864	1864.0	5744
1865	1865.0	6083
1866	1866.0	5932
1867	1867.0	5870
1868	1868.0	5928
1869	1869.0	5984
1870	1870.0	6037
1871	1871.0	5914
1872	1872.0	5933
1873	1873.0	6051
1874	1874.0	6024
1875	1875.0	6052
1876	1876.0	6055
1877	1877.0	6099
1878	1878.0	6220
1879	1879.0	6174
1880	1880.0	6332
1881	1881.0	6248
1882	1882.0	6250
1883	1883.0	6314
1884	1884.0	6389
1885	1885.0	6416
1886	1886.0	6412
1887	1887.0	6609
1888	1888.0	6470
1889	1889.0	6624
1890	1890.0	6642
1891	1891.0	6685
1892	1892.0	6697
1893	1893.0	6650
1894	1894.0	6775
1895	1895.0	6841
1896	1896.0	6962
1897	1897.0	6956
1898	1898.0	6978
1899	1899.0	6906
1900	1900.0	7244
1901	1901.0	7170
1902	1902.0	7151
1903	1903.0	7099
1904	1904.0	7148
1905	1905.0	7216
1906	1906.0	7416
1907	1907.0	7336
1908	1908.0	7485
1909	1909.0	7573
1910	1910.0	7748
1911	1911.0	7823
1912	1912.0	7836
1913	1913.0	7960
1914	1914.0	8034
1915	1915.0	8023
1916	1916.0	7934
1917	1917.0	8096
1918	1918.0	8270
1919	1919.0	8225
1920	1920.0	8487
1921	1921.0	8529
1922	1922.0	8650
1923	1923.0	8498
1924	1924.0	8717
1925	1925.0	8959
1926	1926.0	8878
1927	1927.0	9110
1928	1928.0	9329
1929	1929.0	9225
1930	1930.0	9506
1931	1931.0	9402
1932	1932.0	9707
1933	1933.0	9837
1934	1934.0	9883
1935	1935.0	9850
1936	1936.0	10139
1937	1937.0	10083
1938	1938.0	10538
1939	1939.0	10520
1940	1940.0	10704
1941	1941.0	10639
1942	1942.0	11142
1943	1943.0	11082
1944	1944.0	11210
1945	1945.0	11558
1946	1946.0	11477
1947	1947.0	11453
1948	1948.0	11886
1949	1949.0	12069
1950	1950.0	12215
1951	1951.0	12405
1952	1952.0	12406
1953	1953.0	12603
1954	1954.0	12836
1955	1955.0	12938
1956	1956.0	13189
1957	1957.0	13394
1958	1958.0	13640
1959	1959.0	13938
1960	1960.0	13998
1961	1961.0	14342
1962	1962.0	14218
1963	1963.0	14399
1964	1964.0	14804
1965	1965.0	15035
1966	1966.0	15127
1967	1967.0	15404
1968	1968.0	15586
1969	1969.0	16004
1970	1970.0	16291
1971	1971.0	16170
1972	1972.0	16685
1973	1973.0	17010
1974	1974.0	17017
1975	1975.0	17411
1976	1976.0	17750
1977	1977.0	17897
1978	1978.0	18255
1979	1979.0	18223
1980	1980.0	18376
1981	1981.0	18871
1982	1982.0	19252
1983	1983.0	19016
1984	1984.0	19637
1985	1985.0	20134
1986	1986.0	20271
1987	1987.0	20155
1988	1988.0	20798
1989	1989.0	20800
1990	1990.0	20877
1991	1991.0	21617
1992	1992.0	21712
1993	1993.0	22149
1994	1994.0	22498
1995	1995.0	22505
1996	1996.0	22833
1997	1997.0	22920
1998	1998.0	23191
1999	1999.0	23224
2000	2000.0	23669
2001	2001.0	24183
2002	2002.0	24236
2003	2003.0	24183
2004	2004.0	24507
2005	2005.0	24905
2006	2006.0	24859
2007	2007.0	25110
2008	2008.0	25224
2009	2009.0	26050
2010	2010.0	25634
2011	2011.0	25815
2012	2012.0	26041
2013	2013.0	26359
2014	2014.0	26599
2015	2015.0	26376
2016	2016.0	26580
2017	2017.0	27069
2018	2018.0	26958
2019	2019.0	27039
2020	2020.0	26917
2021	2021.0	27350
2022	2022.0	27494
2023	2023.0	27673
2024	2024.0	27355
2025	2025.0	27591
2026	2026.0	27293
2027	2027.0	27679
2028	2028.0	27650
2029	2029.0	27779
2030	2030.0	27634
2031	2031.0	27853
2032	2032.0	27673
2033	2033.0	28041
2034	2034.0	27609
2035	2035.0	27545
2036	2036.0	27885
2037	2037.0	27722
2038	2038.0	27503
2039	2039.0	27466
2040	2040.0	27294
2041	2041.0	27446
2042	2042.0	27283
2043	2043.0	26831
2044	2044.0	26774
2045	2045.0	27068
2046	2046.0	26584
2047	2047.0	25647
2048	2048.0	26138
2049	2049.0	26311
2050	2050.0	25665
2051	2051.0	25641
2052	2052.0	25389
2053	2053.0	25507
2054	2054.0	25139
2055	2055.0	24929
2056	2056.0	24780
2057	2057.0	24733
2058	2058.0	24091
2059	2059.0	23792
2060	2060.0	23607
2061	2061.0	23779
2062	2062.0	23092
2063	2063.0	22606
2064	2064.0	22556
2065	2065.0	22438
2066	2066.0	21849
2067	2067.0	21420
2068	2068.0	21160
2069	2069.0	21205
2070	2070.0	20581
2071	2071.0	20524
2072	2072.0	20206
2073	2073.0	19894
2074	2074.0	19516
2075	2075.0	18918
2076	2076.0	18892
2077	2077.0	18320
2078	2078.0	18241
2079	2079.0	17542
2080	2080.0	17443
2081	2081.0	17184
2082	2082.0	16967
2083	2083.0	16480
2084	2084.0	16208
2085	2085.0	16016
2086	2086.0	15491
2087	2087.0	15239
2088	2088.0	14820
2089	2089.0	14740
2090	2090.0	14273
2091	2091.0	13741
2092	2092.0	13836
2093	2093.0	13354
2094	2094.0	13065
2095	2095.0	12754
2096	2096.0	12427
2097	2097.0	12261
2098	2098.0	12016
2099	2099.0	11380
2100	2100.0	11356
2101	2101.0	11233
2102	2102.0	10870
2103	2103.0	10673
2104	2104.0	10462
2105	2105.0	10100
2106	2106.0	9917
2107	2107.0	9549
2108	2108.0	9320
2109	2109.0	9439
2110	2110.0	8982
2111	2111.0	8652
2112	2112.0	8474
2113	2113.0	8182
2114	2114.0	7956
2115	2115.0	7733
2116	2116.0	7673
2117	2117.0	7501
2118	2118.0	7405
2119	2119.0	7204
2120	2120.0	7011
2121	2121.0	6812
2122	2122.0	6649
2123	2123.0	6459
2124	2124.0	6403
2125	2125.0	6263
2126	2126.0	6119
2127	2127.0	5914
2128	2128.0	5755
2129	2129.0	5644
2130	2130.0	5577
2131	2131.0	5416
2132	2132.0	5314
2133	2133.0	5285
2134	2134.0	5072
2135	2135.0	5016
2136	2136.0	4793
2137	2137.0	4950
2138	2138.0	4685
2139	2139.0	4676
2140	2140.0	4531
2141	2141.0	4489
2142	2142.0	4350
2143	2143.0	4257
2144	2144.0	4219
2145	2145.0	4198
2146	2146.0	4122
2147	2147.0	4032
2148	2148.0	3960
2149	2149.0	3910
2150	2150.0	3886
2151	2151.0	3877
2152	2152.0	3899
2153	2153.0	3874
2154	2154.0	3645
2155	2155.0	3575
2156	2156.0	3621
2157	2157.0	3519
2158	2158.0	3565
2159	2159.0	3454
2160	2160.0	3399
2161	2161.0	3472
2162	2162.0	3467
2163	2163.0	3421
2164	2164.0	3412
2165	2165.0	3306
2166	2166.0	3278
2167	2167.0	3346
2168	2168.0	3256
2169	2169.0	3280
2170	2170.0	3376
2171	2171.0	3161
2172	2172.0	3207
2173	2173.0	3205
2174	2174.0	3217
2175	2175.0	3188
2176	2176.0	3185
2177	2177.0	3191
2178	2178.0	3150
2179	2179.0	3083
2180	2180.0	3147
2181	2181.0	3264
2182	2182.0	3197
2183	2183.0	3283
2184	2184.0	3125
2185	2185.0	3177
2186	2186.0	3239
2187	2187.0	3144
2188	2188.0	3052
2189	2189.0	3097
2190	2190.0	3155
2191	2191.0	3068
2192	2192.0	3117
2193	2193.0	3043
2194	2194.0	3137
2195	2195.0	3093
2196	2196.0	3119
2197	2197.0	3181
2198	2198.0	3148
2199	2199.0	3034
2200	2200.0	3067
2201	2201.0	3110
2202	2202.0	3090
2203	2203.0	3223
2204	2204.0	3137
2205	2205.0	3120
2206	2206.0	3070
2207	2207.0	3133
2208	2208.0	3056
2209	2209.0	3021
2210	2210.0	3057
2211	2211.0	3122
2212	2212.0	3108
2213	2213.0	3122
2214	2214.0	3130
2215	2215.0	3131
2216	2216.0	3110
2217	2217.0	3028
2218	2218.0	3134
2219	2219.0	2954
2220	2220.0	3062
2221	2221.0	3129
2222	2222.0	3101
2223	2223.0	3045
2224	2224.0	3097
2225	2225.0	3005
2226	2226.0	3064
2227	2227.0	3098
2228	2228.0	3047
2229	2229.0	2991
2230	2230.0	3016
2231	2231.0	3169
2232	2232.0	3025
2233	2233.0	3027
2234	2234.0	3016
2235	2235.0	2922
2236	2236.0	2981
2237	2237.0	3019
2238	2238.0	3070
2239	2239.0	2941
2240	2240.0	2930
2241	2241.0	2948
2242	2242.0	2991
2243	2243.0	2831
2244	2244.0	2954
2245	2245.0	3022
2246	2246.0	2913
2247	2247.0	2886
2248	2248.0	2961
2249	2249.0	2941
2250	2250.0	2940
2251	2251.0	2825
2252	2252.0	2911
2253	2253.0	2901
2254	2254.0	2867
2255	2255.0	2865
2256	2256.0	2925
2257	2257.0	2859
2258	2258.0	2924
2259	2259.0	2747
2260	2260.0	2808
2261	2261.0	2963
2262	2262.0	2755
2263	2263.0	2804
2264	2264.0	2840
2265	2265.0	2829
2266	2266.0	2780
2267	2267.0	2705
2268	2268.0	2852
2269	2269.0	2804
2270	2270.0	2703
2271	2271.0	2867
2272	2272.0	2732
2273	2273.0	2784
2274	2274.0	2724
2275	2275.0	2720
2276	2276.0	2697
2277	2277.0	2662
2278	2278.0	2610
2279	2279.0	2672
2280	2280.0	2622
2281	2281.0	2725
2282	2282.0	2660
2283	2283.0	2699
2284	2284.0	2654
2285	2285.0	2620
2286	2286.0	2603
2287	2287.0	2596
2288	2288.0	2605
2289	2289.0	2604
2290	2290.0	2603
2291	2291.0	2556
2292	2292.0	2625
2293	2293.0	2542
2294	2294.0	2478
2295	2295.0	2568
2296	2296.0	2508
2297	2297.0	2543
2298	2298.0	2566
2299	2299.0	2484
2300	2300.0	2503
2301	2301.0	2470
2302	2302.0	2550
2303	2303.0	2381
2304	2304.0	2539
2305	2305.0	2534
2306	2306.0	2377
2307	2307.0	2423
2308	2308.0	2480
2309	2309.0	2424
2310	2310.0	2491
2311	2311.0	2521
2312	2312.0	2478
2313	2313.0	2479
2314	2314.0	2431
2315	2315.0	2405
2316	2316.0	2411
2317	2317.0	2527
2318	2318.0	2441
2319	2319.0	2440
2320	2320.0	2325
2321	2321.0	2320
2322	2322.0	2516
2323	2323.0	2478
2324	2324.0	2375
2325	2325.0	2390
2326	2326.0	2416
2327	2327.0	2399
2328	2328.0	2474
2329	2329.0	2406
2330	2330.0	2398
2331	2331.0	2552
2332	2332.0	2434
2333	2333.0	2486
2334	2334.0	2414
2335	2335.0	2453
2336	2336.0	2368
2337	2337.0	2415
2338	2338.0	2376
2339	2339.0	2491
2340	2340.0	2459
2341	2341.0	2391
2342	2342.0	2395
2343	2343.0	2413
2344	2344.0	2389
2345	2345.0	2412
2346	2346.0	2452
2347	2347.0	2530
2348	2348.0	2365
2349	2349.0	2539
2350	2350.0	2499
2351	2351.0	2487
2352	2352.0	2538
2353	2353.0	2551
2354	2354.0	2465
2355	2355.0	2532
2356	2356.0	2449
2357	2357.0	2576
2358	2358.0	2578
2359	2359.0	2527
2360	2360.0	2478
2361	2361.0	2613
2362	2362.0	2553
2363	2363.0	2603
2364	2364.0	2616
2365	2365.0	2718
2366	2366.0	2645
2367	2367.0	2611
2368	2368.0	2632
2369	2369.0	2760
2370	2370.0	2716
2371	2371.0	2646
2372	2372.0	2591
2373	2373.0	2696
2374	2374.0	2711
2375	2375.0	2655
2376	2376.0	2760
2377	2377.0	2711
2378	2378.0	2788
2379	2379.0	2755
2380	2380.0	2787
2381	2381.0	2839
2382	2382.0	2856
2383	2383.0	2882
2384	2384.0	2852
2385	2385.0	2888
2386	2386.0	2829
2387	2387.0	2879
2388	2388.0	2919
2389	2389.0	2970
2390	2390.0	2979
2391	2391.0	3004
2392	2392.0	3088
2393	2393.0	2921
2394	2394.0	2962
2395	2395.0	2987
2396	2396.0	2965
2397	2397.0	3072
2398	2398.0	3149
2399	2399.0	2988
2400	2400.0	3051
2401	2401.0	3177
2402	2402.0	3113
2403	2403.0	3189
2404	2404.0	3259
2405	2405.0	3199
2406	2406.0	3216
2407	2407.0	3136
2408	2408.0	3082
2409	2409.0	3290
2410	2410.0	3310
2411	2411.0	3186
2412	2412.0	3300
2413	2413.0	3317
2414	2414.0	3259
2415	2415.0	3278
2416	2416.0	3283
2417	2417.0	3315
2418	2418.0	3302
2419	2419.0	3381
2420	2420.0	3290
2421	2421.0	3283
2422	2422.0	3395
2423	2423.0	3410
2424	2424.0	3338
2425	2425.0	3442
2426	2426.0	3420
2427	2427.0	3417
2428	2428.0	3398
2429	2429.0	3360
2430	2430.0	3317
2431	2431.0	3384
2432	2432.0	3395
2433	2433.0	3382
2434	2434.0	3511
2435	2435.0	3471
2436	2436.0	3364
2437	2437.0	3400
2438	2438.0	3458
2439	2439.0	3333
2440	2440.0	3337
2441	2441.0	3438
2442	2442.0	3378
2443	2443.0	3422
2444	2444.0	3312
2445	2445.0	3341
2446	2446.0	3362
2447	2447.0	3433
2448	2448.0	3388
2449	2449.0	3273
2450	2450.0	3339
2451	2451.0	3304
2452	2452.0	3374
2453	2453.0	3352
2454	2454.0	3344
2455	2455.0	3404
2456	2456.0	3300
2457	2457.0	3295
2458	2458.0	3319
2459	2459.0	3305
2460	2460.0	3139
2461	2461.0	3386
2462	2462.0	3190
2463	2463.0	3346
2464	2464.0	3251
2465	2465.0	3247
2466	2466.0	3288
2467	2467.0	3179
2468	2468.0	3234
2469	2469.0	3134
2470	2470.0	3065
2471	2471.0	3064
2472	2472.0	3049
2473	2473.0	3159
2474	2474.0	3111
2475	2475.0	3014
2476	2476.0	3095
2477	2477.0	3089
2478	2478.0	3061
2479	2479.0	3008
2480	2480.0	3074
2481	2481.0	3008
2482	2482.0	3011
2483	2483.0	3002
2484	2484.0	2861
2485	2485.0	2920
2486	2486.0	2802
2487	2487.0	2840
2488	2488.0	2874
2489	2489.0	2831
2490	2490.0	2857
2491	2491.0	2814
2492	2492.0	2705
2493	2493.0	2800
2494	2494.0	2792
2495	2495.0	2685
2496	2496.0	2715
2497	2497.0	2596
2498	2498.0	2614
2499	2499.0	2566
2500	2500.0	2593
2501	2501.0	2614
2502	2502.0	2601
2503	2503.0	2588
2504	2504.0	2559
2505	2505.0	2543
2506	2506.0	2447
2507	2507.0	2407
2508	2508.0	2421
2509	2509.0	2376
2510	2510.0	2452
2511	2511.0	2482
2512	2512.0	2453
2513	2513.0	2326
2514	2514.0	2427
2515	2515.0	2347
2516	2516.0	2345
2517	2517.0	2311
2518	2518.0	2219
2519	2519.0	2276
2520	2520.0	2270
2521	2521.0	2270
2522	2522.0	2185
2523	2523.0	2187
2524	2524.0	2148
2525	2525.0	2219
2526	2526.0	2071
2527	2527.0	2174
2528	2528.0	2190
2529	2529.0	2223
2530	2530.0	2101
2531	2531.0	2072
2532	2532.0	2171
2533	2533.0	2025
2534	2534.0	2046
2535	2535.0	2022
2536	2536.0	2046
2537	2537.0	1987
2538	2538.0	2048
2539	2539.0	1946
2540	2540.0	1972
2541	2541.0	1949
2542	2542.0	1953
2543	2543.0	1983
2544	2544.0	1912
2545	2545.0	1889
2546	2546.0	1943
2547	2547.0	1895
2548	2548.0	1885
2549	2549.0	1855
2550	2550.0	1862
2551	2551.0	1932
2552	2552.0	1777
2553	2553.0	1889
2554	2554.0	1753
2555	2555.0	1779
2556	2556.0	1766
2557	2557.0	1823
2558	2558.0	1752
2559	2559.0	1741
2560	2560.0	1690
2561	2561.0	1809
2562	2562.0	1793
2563	2563.0	1780
2564	2564.0	1745
2565	2565.0	1789
2566	2566.0	1761
2567	2567.0	1714
2568	2568.0	1802
2569	2569.0	1762
2570	2570.0	1702
2571	2571.0	1725
2572	2572.0	1737
2573	2573.0	1722
2574	2574.0	1728
2575	2575.0	1659
2576	2576.0	1684
2577	2577.0	1692
2578	2578.0	1674
2579	2579.0	1655
2580	2580.0	1681
2581	2581.0	1621
2582	2582.0	1574
2583	2583.0	1620
2584	2584.0	1718
2585	2585.0	1628
2586	2586.0	1672
2587	2587.0	1581
2588	2588.0	1601
2589	2589.0	1624
2590	2590.0	1617
2591	2591.0	1577
2592	2592.0	1583
2593	2593.0	1517
2594	2594.0	1584
2595	2595.0	1561
2596	2596.0	1517
2597	2597.0	1582
2598	2598.0	1622
2599	2599.0	1509
2600	2600.0	1588
2601	2601.0	1539
2602	2602.0	1557
2603	2603.0	1511
2604	2604.0	1494
2605	2605.0	1645
2606	2606.0	1568
2607	2607.0	1480
2608	2608.0	1541
2609	2609.0	1538
2610	2610.0	1485
2611	2611.0	1567
2612	2612.0	1497
2613	2613.0	1456
2614	2614.0	1446
2615	2615.0	1456
2616	2616.0	1479
2617	2617.0	1498
2618	2618.0	1513
2619	2619.0	1516
2620	2620.0	1460
2621	2621.0	1480
2622	2622.0	1430
2623	2623.0	1389
2624	2624.0	1474
2625	2625.0	1421
2626	2626.0	1487
2627	2627.0	1441
2628	2628.0	1464
2629	2629.0	1426
2630	2630.0	1423
2631	2631.0	1477
2632	2632.0	1444
2633	2633.0	1409
2634	2634.0	1522
2635	2635.0	1435
2636	2636.0	1385
2637	2637.0	1441
2638	2638.0	1358
2639	2639.0	1369
2640	2640.0	1356
2641	2641.0	1330
2642	2642.0	1400
2643	2643.0	1421
2644	2644.0	1388
2645	2645.0	1398
2646	2646.0	1387
2647	2647.0	1374
2648	2648.0	1372
2649	2649.0	1371
2650	2650.0	1325
