0	0.0	0
1	1.0	0
2	2.0	0
3	3.0	0
4	4.0	0
5	5.0	0
6	6.0	0
7	7.0	0
8	8.0	0
9	9.0	0
10	10.0	0
11	11.0	0
12	12.0	0
13	13.0	0
14	14.0	0
15	15.0	0
16	16.0	0
17	17.0	0
18	18.0	0
19	19.0	0
20	20.0	0
21	21.0	0
22	22.0	0
23	23.0	0
24	24.0	0
25	25.0	1
26	26.0	0
27	27.0	0
28	28.0	2
29	29.0	0
30	30.0	1
31	31.0	1
32	32.0	1
33	33.0	1
34	34.0	2
35	35.0	4
36	36.0	2
37	37.0	3
38	38.0	1
39	39.0	2
40	40.0	3
41	41.0	5
42	42.0	11
43	43.0	5
44	44.0	5
45	45.0	12
46	46.0	10
47	47.0	10
48	48.0	13
49	49.0	15
50	50.0	14
51	51.0	12
52	52.0	12
53	53.0	24
54	54.0	16
55	55.0	27
56	56.0	29
57	57.0	20
58	58.0	24
59	59.0	24
60	60.0	20
61	61.0	25
62	62.0	26
63	63.0	27
64	64.0	35
65	65.0	30
66	66.0	31
67	67.0	42
68	68.0	26
69	69.0	45
70	70.0	49
71	71.0	37
72	72.0	53
73	73.0	56
74	74.0	51
75	75.0	56
76	76.0	59
77	77.0	58
78	78.0	61
79	79.0	69
80	80.0	65
81	81.0	66
82	82.0	74
83	83.0	83
84	84.0	73
85	85.0	96
86	86.0	96
87	87.0	114
88	88.0	116
89	89.0	115
90	90.0	115
91	91.0	140
92	92.0	157
93	93.0	148
94	94.0	177
95	95.0	177
96	96.0	217
97	97.0	209
98	98.0	201
99	99.0	245
100	100.0	240
101	101.0	256
102	102.0	248
103	103.0	247
104	104.0	232
105	105.0	274
106	106.0	256
107	107.0	235
108	108.0	214
109	109.0	247
110	110.0	222
111	111.0	218
112	112.0	208
113	113.0	253
114	114.0	203
115	115.0	217
116	116.0	219
117	117.0	215
118	118.0	203
119	119.0	223
120	120.0	215
121	121.0	186
122	122.0	195
123	123.0	182
124	124.0	204
125	125.0	235
126	126.0	187
127	127.0	188
128	128.0	194
129	129.0	160
130	130.0	177
131	131.0	174
132	132.0	166
133	133.0	163
134	134.0	212
135	135.0	194
136	136.0	449
137	137.0	9409
138	138.0	100159
139	139.0	305023
140	140.0	398807
141	141.0	408631
142	142.0	403466
143	143.0	400922
144	144.0	399926
145	145.0	403500
146	146.0	397416
147	147.0	394877
148	148.0	393967
149	149.0	395595
150	150.0	389197
151	151.0	390682
152	152.0	385981
153	153.0	387911
154	154.0	383485
155	155.0	381276
156	156.0	379143
157	157.0	380763
158	158.0	375039
159	159.0	372473
160	160.0	370825
161	161.0	373485
162	162.0	368245
163	163.0	366492
164	164.0	365155
165	165.0	366691
166	166.0	362494
167	167.0	363746
168	168.0	359105
169	169.0	360533
170	170.0	355145
171	171.0	353345
172	172.0	350476
173	173.0	353603
174	174.0	347733
175	175.0	344861
176	176.0	343566
177	177.0	345053
178	178.0	339875
179	179.0	336438
180	180.0	334187
181	181.0	337980
182	182.0	330783
183	183.0	331372
184	184.0	327976
185	185.0	327697
186	186.0	323133
187	187.0	321920
188	188.0	318336
189	189.0	320724
190	190.0	315294
191	191.0	313236
192	192.0	309568
193	193.0	311371
194	194.0	307302
195	195.0	304082
196	196.0	302718
197	197.0	305060
198	198.0	300490
199	199.0	300289
200	200.0	296398
201	201.0	297045
202	202.0	292640
203	203.0	290176
204	204.0	288623
205	205.0	290595
206	206.0	285986
207	207.0	282677
208	208.0	282469
209	209.0	282371
210	210.0	277897
211	211.0	277026
212	212.0	274847
213	213.0	276066
214	214.0	271410
215	215.0	271735
216	216.0	267659
217	217.0	269266
218	218.0	264224
219	219.0	263298
220	220.0	260299
221	221.0	261701
222	222.0	259504
223	223.0	254935
224	224.0	254675
225	225.0	256317
226	226.0	251948
227	227.0	251814
228	228.0	248963
229	229.0	251247
230	230.0	247172
231	231.0	246968
232	232.0	244656
233	233.0	245753
234	234.0	242610
235	235.0	239914
236	236.0	240272
237	237.0	241630
238	238.0	237561
239	239.0	236835
240	240.0	236035
241	241.0	236500
242	242.0	233346
243	243.0	232345
244	244.0	231807
245	245.0	233819
246	246.0	229523
247	247.0	229549
248	248.0	228152
249	249.0	228849
250	250.0	226303
251	251.0	224534
252	252.0	222646
253	253.0	224328
254	254.0	221159
255	255.0	217739
256	256.0	219091
257	257.0	219328
258	258.0	216290
259	259.0	215529
260	260.0	214307
261	261.0	215104
262	262.0	212693
263	263.0	212580
264	264.0	209513
265	265.0	210978
266	266.0	208069
267	267.0	206255
268	268.0	205717
269	269.0	205739
270	270.0	204096
271	271.0	202029
272	272.0	200609
273	273.0	202383
274	274.0	199662
275	275.0	197950
276	276.0	197892
277	277.0	198728
278	278.0	195982
279	279.0	196314
280	280.0	194257
281	281.0	196034
282	282.0	193344
283	283.0	191245
284	284.0	191721
285	285.0	191849
286	286.0	189442
287	287.0	186785
288	288.0	186998
289	289.0	189400
290	290.0	186591
291	291.0	185701
292	292.0	185195
293	293.0	185527
294	294.0	183472
295	295.0	185451
296	296.0	181910
297	297.0	183913
298	298.0	181990
299	299.0	180999
300	300.0	182186
301	301.0	182728
302	302.0	181339
303	303.0	180803
304	304.0	181682
305	305.0	181854
306	306.0	181471
307	307.0	179709
308	308.0	180664
309	309.0	182627
310	310.0	181353
311	311.0	183851
312	312.0	181527
313	313.0	183560
314	314.0	182592
315	315.0	182315
316	316.0	183660
317	317.0	184336
318	318.0	183548
319	319.0	183357
320	320.0	183764
321	321.0	185250
322	322.0	183683
323	323.0	182814
324	324.0	182314
325	325.0	182676
326	326.0	182156
327	327.0	181406
328	328.0	179116
329	329.0	179531
330	330.0	176553
331	331.0	175841
332	332.0	173915
333	333.0	173920
334	334.0	170982
335	335.0	167807
336	336.0	167146
337	337.0	166311
338	338.0	163290
339	339.0	160598
340	340.0	158439
341	341.0	158548
342	342.0	153924
343	343.0	153894
344	344.0	150516
345	345.0	149157
346	346.0	145732
347	347.0	143671
348	348.0	142757
349	349.0	141093
350	350.0	138271
351	351.0	135947
352	352.0	134300
353	353.0	134557
354	354.0	132082
355	355.0	130680
356	356.0	128904
357	357.0	129693
358	358.0	126752
359	359.0	126401
360	360.0	124516
361	361.0	125089
362	362.0	122844
363	363.0	121824
364	364.0	120653
365	365.0	121686
366	366.0	118851
367	367.0	118775
368	368.0	118473
369	369.0	119298
370	370.0	117333
371	371.0	116836
372	372.0	116468
373	373.0	116512
374	374.0	115503
375	375.0	114845
376	376.0	114362
377	377.0	115337
378	378.0	113150
379	379.0	113275
380	380.0	112384
381	381.0	113019
382	382.0	112142
383	383.0	111371
384	384.0	111421
385	385.0	111787
386	386.0	110770
387	387.0	110565
388	388.0	110065
389	389.0	111214
390	390.0	108916
391	391.0	110021
392	392.0	108837
393	393.0	109828
394	394.0	108194
395	395.0	107780
396	396.0	108148
397	397.0	107994
398	398.0	107326
399	399.0	106697
400	400.0	106254
401	401.0	106775
402	402.0	105062
403	403.0	105640
404	404.0	104233
405	405.0	105457
406	406.0	104219
407	407.0	104304
408	408.0	102789
409	409.0	103534
410	410.0	102100
411	411.0	101145
412	412.0	100791
413	413.0	100928
414	414.0	99858
415	415.0	98839
416	416.0	97980
417	417.0	98292
418	418.0	97569
419	419.0	96037
420	420.0	95920
421	421.0	95879
422	422.0	94480
423	423.0	94624
424	424.0	94102
425	425.0	93671
426	426.0	92373
427	427.0	91643
428	428.0	91419
429	429.0	91637
430	430.0	89557
431	431.0	89203
432	432.0	89189
433	433.0	88989
434	434.0	88093
435	435.0	87300
436	436.0	87062
437	437.0	87107
438	438.0	86881
439	439.0	86747
440	440.0	85638
441	441.0	86179
442	442.0	85513
443	443.0	85232
444	444.0	85136
445	445.0	85743
446	446.0	84891
447	447.0	84045
448	448.0	84584
449	449.0	85439
450	450.0	84356
451	451.0	84390
452	452.0	85033
453	453.0	84632
454	454.0	84331
455	455.0	85424
456	456.0	84412
457	457.0	85398
458	458.0	84710
459	459.0	84492
460	460.0	85055
461	461.0	85666
462	462.0	85399
463	463.0	85436
464	464.0	85470
465	465.0	86377
466	466.0	85428
467	467.0	85064
468	468.0	85909
469	469.0	86630
470	470.0	85091
471	471.0	85724
472	472.0	85777
473	473.0	86347
474	474.0	85385
475	475.0	84759
476	476.0	84864
477	477.0	85677
478	478.0	84803
479	479.0	84177
480	480.0	84931
481	481.0	84679
482	482.0	83739
483	483.0	83086
484	484.0	83660
485	485.0	83566
486	486.0	82023
487	487.0	82098
488	488.0	80824
489	489.0	81575
490	490.0	80100
491	491.0	79858
492	492.0	78757
493	493.0	79012
494	494.0	77680
495	495.0	76892
496	496.0	76277
497	497.0	76567
498	498.0	74925
499	499.0	74089
500	500.0	73557
501	501.0	73673
502	502.0	71767
503	503.0	71875
504	504.0	70770
505	505.0	70288
506	506.0	69167
507	507.0	68116
508	508.0	67520
509	509.0	67600
510	510.0	65790
511	511.0	64427
512	512.0	64357
513	513.0	64125
514	514.0	63299
515	515.0	62431
516	516.0	61663
517	517.0	61866
518	518.0	60872
519	519.0	60339
520	520.0	60021
521	521.0	59898
522	522.0	58467
523	523.0	58088
524	524.0	57386
525	525.0	57705
526	526.0	56601
527	527.0	56168
528	528.0	56357
529	529.0	56331
530	530.0	55267
531	531.0	54534
532	532.0	55420
533	533.0	55035
534	534.0	53317
535	535.0	54214
536	536.0	53133
537	537.0	53319
538	538.0	52773
539	539.0	52975
540	540.0	53189
541	541.0	52805
542	542.0	52143
543	543.0	51623
544	544.0	51857
545	545.0	51945
546	546.0	51687
547	547.0	51083
548	548.0	51201
549	549.0	51962
550	550.0	50873
551	551.0	50564
552	552.0	50594
553	553.0	50794
554	554.0	50349
555	555.0	50063
556	556.0	49950
557	557.0	50204
558	558.0	49706
559	559.0	49293
560	560.0	49599
561	561.0	49383
562	562.0	49169
563	563.0	48947
564	564.0	49019
565	565.0	48725
566	566.0	48395
567	567.0	48683
568	568.0	48397
569	569.0	48692
570	570.0	48507
571	571.0	47594
572	572.0	47749
573	573.0	47944
574	574.0	47380
575	575.0	47489
576	576.0	47314
577	577.0	47439
578	578.0	46719
579	579.0	46635
580	580.0	46434
581	581.0	46817
582	582.0	46686
583	583.0	46449
584	584.0	46053
585	585.0	46494
586	586.0	45570
587	587.0	45397
588	588.0	45671
589	589.0	45910
590	590.0	45407
591	591.0	45009
592	592.0	45038
593	593.0	45156
594	594.0	44894
595	595.0	44744
596	596.0	44154
597	597.0	44551
598	598.0	44360
599	599.0	44577
600	600.0	43867
601	601.0	44381
602	602.0	43718
603	603.0	43560
604	604.0	43376
605	605.0	43808
606	606.0	43468
607	607.0	43115
608	608.0	43134
609	609.0	43754
610	610.0	42780
611	611.0	42748
612	612.0	42956
613	613.0	43185
614	614.0	42804
615	615.0	42926
616	616.0	42440
617	617.0	42874
618	618.0	42659
619	619.0	41981
620	620.0	42186
621	621.0	42555
622	622.0	42320
623	623.0	41986
624	624.0	42100
