"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (m/sec)","Wind Gust (m/sec)","Max Daily Gust (m/sec)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","PM2.5 Outdoor (µg/m^3)","PM2.5 Outdoor 24 Hour Average (µg/m^3)","Absolute Pressure (hPa)","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (m/sec)","PM2.5 Outdoor","PM2.5 Outdoor 24 Hour Average","CO2 battery"
2025-09-05T00:45:00-04:00,2025-09-05 00:45:00,8.3,6.3,3.2,3.3,5.2,277,1.8,0.3,0.3,0.7,0.7,412.5,681.7,86,0,0,6,4.3,681.7,274,2.2,25,18,1
2025-09-05T00:40:00-04:00,2025-09-05 00:40:00,8.7,7.7,2,3.7,4,265,0,0,0,0.4,0.4,412.2,681.9,83,0,0,6,4.3,681.9,334,1.6,25,18,1
2025-09-05T00:35:00-04:00,2025-09-05 00:35:00,9,8,2,3.2,3.2,337,0,0,0,0.4,0.4,412.2,681.7,80,0,0,4,4.3,681.7,309,0.9,17,18,1
2025-09-05T00:30:00-04:00,2025-09-05 00:30:00,9,9,0,1.3,2.7,354,0,0,0,0.4,0.4,412.2,681.7,80,0,0,4,4.3,681.7,15,1.6,17,18,1
2025-09-05T00:25:00-04:00,2025-09-05 00:25:00,8.9,8.9,0.8,2.3,2.7,18,0,0,0,0.4,0.4,412.2,681.8,80,0,0,4,4.2,681.8,26,1.6,17,18,1
2025-09-05T00:20:00-04:00,2025-09-05 00:20:00,8.9,8.9,0.9,2.1,2.7,33,0,0,0,0.4,0.4,412.2,681.7,80,0,0,4,4.2,681.7,26,1.1,17,18,1
2025-09-05T00:15:00-04:00,2025-09-05 00:15:00,8.9,8.9,0.5,1.5,2,55,0,0,0,0.4,0.4,412.2,681.6,80,0,0,4,4.2,681.6,16,0.9,17,18,1
2025-09-05T00:10:00-04:00,2025-09-05 00:10:00,8.8,8.8,0.5,2,2,11,0,0,0,0.4,0.4,412.2,681.5,81,0,0,4,4.2,681.5,24,0.7,17,18,1
2025-09-05T00:05:00-04:00,2025-09-05 00:05:00,8.8,8.8,0,1.3,1.8,18,0,0,0,0.4,0.4,412.2,681.5,81,0,0,4,4.2,681.5,58,0.8,17,18,1
2025-09-05T00:00:00-04:00,2025-09-05 00:00:00,8.8,8.8,0,1.6,1.6,19,0,0,0,0.4,0.4,412.2,681.6,81,0,0,4,4.2,681.6,55,1.3,17,18,1
2025-09-04T23:55:00-04:00,2025-09-04 23:55:00,8.7,8.1,1.6,2.1,11,66,0,0,0,0.4,0.4,412.2,681.8,81,0,0,4,4.2,681.8,96,1.3,17,18,1
2025-09-04T23:50:00-04:00,2025-09-04 23:50:00,8.6,8.6,1.2,1.7,11,66,0,0,0,0.4,0.4,412.2,681.7,81,0,0,4,4.2,681.7,69,1.2,17,18,1
2025-09-04T23:45:00-04:00,2025-09-04 23:45:00,8.6,7.9,1.7,2,11,75,0,0,0,0.4,0.4,412.2,681.7,81,0,0,7,4.2,681.7,116,1.1,29,18,1
2025-09-04T23:40:00-04:00,2025-09-04 23:40:00,8.6,8.6,1.1,1.5,11,116,0,0,0,0.4,0.4,412.2,681.8,81,0,0,7,4.2,681.8,53,1,29,18,1
2025-09-04T23:35:00-04:00,2025-09-04 23:35:00,8.7,8.7,1.3,2.1,11,41,0,0,0,0.4,0.4,412.2,681.8,80,0,0,7,4.2,681.8,45,1.1,29,18,1
2025-09-04T23:30:00-04:00,2025-09-04 23:30:00,8.7,8.7,1,2,11,54,0,0,0,0.4,0.4,412.2,681.9,80,0,0,7,4.2,681.9,38,1.1,29,18,1
2025-09-04T23:25:00-04:00,2025-09-04 23:25:00,8.7,8.7,1.2,1.9,11,38,0,0,0,0.4,0.4,412.2,681.8,80,0,0,4,4.2,681.8,32,0.7,17,18,1
2025-09-04T23:20:00-04:00,2025-09-04 23:20:00,8.8,8.8,0,1.1,11,79,0,0,0,0.4,0.4,412.2,681.6,80,0,0,4,4.2,681.6,28,1.1,17,18,1
2025-09-04T23:15:00-04:00,2025-09-04 23:15:00,8.9,8.9,1.1,2.1,11,8,0,0,0,0.4,0.4,412.2,681.4,79,0,0,4,4.2,681.4,8,1.5,17,18,1
2025-09-04T23:10:00-04:00,2025-09-04 23:10:00,9,8.2,1.8,2.4,11,13,0,0,0,0.4,0.4,412.2,681.8,80,0,0,4,4.2,681.8,13,1.6,17,18,1
2025-09-04T23:05:00-04:00,2025-09-04 23:05:00,8.9,8.3,1.6,2.2,11,33,0,0,0,0.4,0.4,412.2,681.6,79,0,0,4,4.2,681.6,71,1.7,17,18,1
2025-09-04T23:00:00-04:00,2025-09-04 23:00:00,8.9,8.2,1.7,3.1,11,85,0,0,0,0.4,0.4,412.2,681.6,79,0,0,4,4.2,681.6,55,1.6,17,18,1
2025-09-04T22:55:00-04:00,2025-09-04 22:55:00,8.8,8.8,0,2.3,11,13,0,0,0,0.4,0.4,412.2,681.5,78,0,0,3,4.2,681.5,13,1,13,18,1
2025-09-04T22:50:00-04:00,2025-09-04 22:50:00,8.9,8.9,1.2,1.9,11,93,0,0,0,0.4,0.4,412.2,681.5,77,0,0,3,4.2,681.5,71,0.7,13,18,1
2025-09-04T22:45:00-04:00,2025-09-04 22:45:00,9.3,9.3,0.9,1.4,11,65,0,0,0,0.4,0.4,412.2,681.4,76,0,0,4,4.2,681.4,144,0.6,17,18,1
2025-09-04T22:40:00-04:00,2025-09-04 22:40:00,9.4,9.4,0.6,1.6,11,136,0,0,0,0.4,0.4,412.2,681.5,76,0,0,4,4.2,681.5,246,1,17,18,1
2025-09-04T22:35:00-04:00,2025-09-04 22:35:00,9.5,9.5,1,2.2,11,195,0,0,0,0.4,0.4,412.2,681.5,77,0,0,4,4.2,681.5,73,1.1,17,18,1
2025-09-04T22:30:00-04:00,2025-09-04 22:30:00,9.2,8.4,1.9,4,11,71,0,0,0,0.4,0.4,412.2,681.4,77,0,0,4,4.2,681.4,79,1,17,18,1
2025-09-04T22:25:00-04:00,2025-09-04 22:25:00,9.3,9.3,0,1.8,11,76,0,0,0,0.4,0.4,412.2,681.6,77,0,0,5,4.2,681.6,93,1.3,21,18,1
2025-09-04T22:20:00-04:00,2025-09-04 22:20:00,9.4,9.4,0.6,1.6,11,86,0,0,0,0.4,0.4,412.2,681.3,77,0,0,5,4.2,681.3,93,1.3,21,18,1
2025-09-04T22:15:00-04:00,2025-09-04 22:15:00,9.3,9.3,1,3.6,11,92,0,0,0,0.4,0.4,412.2,681.4,77,0,0,3,4.2,681.4,113,0.9,13,18,1
2025-09-04T22:10:00-04:00,2025-09-04 22:10:00,9.5,9.5,1.3,1.6,11,76,0,0,0,0.4,0.4,412.2,681.4,77,0,0,3,4.2,681.4,339,0.9,13,18,1
2025-09-04T22:05:00-04:00,2025-09-04 22:05:00,9.3,9.3,0.8,1.9,11,6,0,0,0,0.4,0.4,412.2,681.3,77,0,0,3,4.2,681.3,89,0.6,13,18,1
2025-09-04T22:00:00-04:00,2025-09-04 22:00:00,9.4,9.4,0,0.6,11,89,0,0,0,0.4,0.4,412.2,681.3,77,0,0,3,4.2,681.3,2,0.5,13,18,1
2025-09-04T21:55:00-04:00,2025-09-04 21:55:00,9.5,9.5,0.7,1.3,11,0,0,0,0,0.4,0.4,412.2,681.3,76,0,0,5,4.2,681.3,47,0.7,21,18,1
2025-09-04T21:50:00-04:00,2025-09-04 21:50:00,9.7,9.7,0.6,1.5,11,38,0,0,0,0.4,0.4,412.2,681.3,75,0,0,5,4.2,681.3,61,0.7,21,18,1
2025-09-04T21:45:00-04:00,2025-09-04 21:45:00,9.9,9.9,0,1.3,11,23,0,0,0,0.4,0.4,412.2,681.1,75,0,0,7,4.2,681.1,0,0.8,29,18,1
2025-09-04T21:40:00-04:00,2025-09-04 21:40:00,10.1,10.1,1.1,1.5,11,318,0,0,0,0.4,0.4,412.2,681.1,74,0,0,7,4.2,681.1,216,1.3,29,18,1
2025-09-04T21:35:00-04:00,2025-09-04 21:35:00,10.3,10.3,1.5,3.9,11,301,0,0,0,0.4,0.4,412.2,681,73,0,0,6,4.2,681,246,1.1,25,18,1
2025-09-04T21:30:00-04:00,2025-09-04 21:30:00,10.5,10.5,0.6,1.9,11,99,0,0,0,0.4,0.4,412.2,681,72,0,0,6,4.2,681,246,0.8,25,18,1
2025-09-04T21:25:00-04:00,2025-09-04 21:25:00,10.8,10.8,1.1,1.7,11,250,0,0,0,0.4,0.4,412.2,681,71,0,0,2,4.2,681,195,0.8,8,18,1
2025-09-04T21:20:00-04:00,2025-09-04 21:20:00,10.9,10.9,0.8,1.7,11,118,0,0,0,0.4,0.4,412.2,681,70,0,0,2,4.2,681,247,1.9,8,18,1
2025-09-04T21:15:00-04:00,2025-09-04 21:15:00,10.9,10.9,3.7,6.6,11,118,0,0,0,0.4,0.4,412.2,681,70,0,0,1,4.2,681,113,3.1,4,18,1
2025-09-04T21:10:00-04:00,2025-09-04 21:10:00,10.9,10.9,2.8,7.6,11,122,0,0,0,0.4,0.4,412.2,681,70,0,0,1,4.2,681,125,3.3,4,18,1
2025-09-04T21:05:00-04:00,2025-09-04 21:05:00,10.8,10.8,2.9,4.9,11,75,0,0,0,0.4,0.4,412.2,680.9,70,0,0,4,4.2,680.9,123,3.6,17,18,1
2025-09-04T21:00:00-04:00,2025-09-04 21:00:00,10.9,10.9,6.7,6.7,11,135,0,0,0,0.4,0.4,412.2,680.8,70,0,0,4,4.2,680.8,129,3.8,17,18,1
2025-09-04T20:55:00-04:00,2025-09-04 20:55:00,10.9,10.9,3.8,5.4,11,129,0,0,0,0.4,0.4,412.2,680.8,70,0,0,4,4.2,680.8,133,4.2,17,18,1
2025-09-04T20:50:00-04:00,2025-09-04 20:50:00,11,11,1.8,7.7,11,128,0,0,0,0.4,0.4,412.2,680.6,69,0,0,4,4.2,680.6,128,4.4,17,18,1
2025-09-04T20:45:00-04:00,2025-09-04 20:45:00,11.1,11.1,2,10,11,108,0,0,0,0.4,0.4,412.2,680.8,68,0,0,4,4.2,680.8,108,3.8,17,18,1
2025-09-04T20:40:00-04:00,2025-09-04 20:40:00,11.2,11.2,6.4,6.4,11,115,0,0,0,0.4,0.4,412.2,680.8,67,0,0,4,4.2,680.8,104,3.1,17,18,1
2025-09-04T20:35:00-04:00,2025-09-04 20:35:00,11.4,11.4,2.5,4.2,11,59,0,0,0,0.4,0.4,412.2,680.6,66,0,0,3,4.2,680.6,89,1.7,13,18,1
2025-09-04T20:30:00-04:00,2025-09-04 20:30:00,11.5,11.5,4.1,5,11,131,0,0,0,0.4,0.4,412.2,680.6,65,0,0,3,4.2,680.6,118,1,13,18,1
2025-09-04T20:25:00-04:00,2025-09-04 20:25:00,11.6,11.6,1,1.9,11,335,0,0,0,0.4,0.4,412.2,680.5,65,0,0,3,4.2,680.5,60,1,13,18,1
2025-09-04T20:20:00-04:00,2025-09-04 20:20:00,11.7,11.7,1.2,2.5,11,60,0,0,0,0.4,0.4,412.2,680.4,64,0,0,3,4.2,680.4,60,1.4,13,18,1
2025-09-04T20:15:00-04:00,2025-09-04 20:15:00,11.7,11.7,0.8,2.2,11,35,0,0,0,0.4,0.4,412.2,680.6,64,0,0,2,4.2,680.6,89,1.8,8,18,1
2025-09-04T20:10:00-04:00,2025-09-04 20:10:00,11.7,11.7,1.8,3.6,11,100,0,0,0,0.4,0.4,412.2,680.3,64,0,0,2,4.2,680.3,114,2,8,18,1
2025-09-04T20:05:00-04:00,2025-09-04 20:05:00,11.6,11.6,3,5.5,11,101,0,0,0,0.4,0.4,412.2,680.4,65,0,0,3,4.3,680.4,130,2.4,13,18,1
2025-09-04T20:00:00-04:00,2025-09-04 20:00:00,11.3,11.3,1.4,3.6,11,72,0,0,0,0.4,0.4,412.2,680.1,67,0,0,3,4.3,680.1,72,2.4,13,18,1
2025-09-04T19:55:00-04:00,2025-09-04 19:55:00,11.2,11.2,3.6,5.9,11,133,0,0,0,0.4,0.4,412.2,680.1,68,0,0,4,4.3,680.1,133,2.2,17,18,1
2025-09-04T19:50:00-04:00,2025-09-04 19:50:00,11.1,11.1,3.3,7.4,11,120,0,0,0,0.4,0.4,412.2,679.9,68,0,0,4,4.3,679.9,120,2,17,18,1
2025-09-04T19:45:00-04:00,2025-09-04 19:45:00,11.2,11.2,2.1,5.7,11,133,0,0,0,0.4,0.4,412.2,680,68,0,0,3,4.3,680,193,2,13,18,1
2025-09-04T19:40:00-04:00,2025-09-04 19:40:00,11.4,11.4,1.9,5.8,11,185,0,0,0,0.4,0.4,412.2,679.6,66,0,0,3,4.3,679.6,215,1.3,13,18,1
2025-09-04T19:35:00-04:00,2025-09-04 19:35:00,11.4,11.4,0.7,3.1,11,184,0,0,0,0.4,0.4,412.2,679.7,66,0,0,6,4.3,679.7,126,1.4,25,18,1
2025-09-04T19:30:00-04:00,2025-09-04 19:30:00,11.4,11.4,2.1,4.7,11,120,0,0,0,0.4,0.4,412.2,679.4,65,0,0,6,4.3,679.4,129,1.4,25,18,1
2025-09-04T19:25:00-04:00,2025-09-04 19:25:00,11.6,11.6,0.8,2.8,11,114,0,0,0,0.4,0.4,412.2,679.4,65,0,0,3,4.3,679.4,151,1.1,13,18,1
2025-09-04T19:20:00-04:00,2025-09-04 19:20:00,11.8,11.8,0.9,3,11,135,0,0,0,0.4,0.4,412.2,679.2,64,0,0,3,4.3,679.2,240,2.1,13,18,1
2025-09-04T19:15:00-04:00,2025-09-04 19:15:00,12,12,2.7,4.6,11,240,0,0,0,0.4,0.4,412.2,679.1,63,0,0,2,4.3,679.1,240,1,8,18,1
2025-09-04T19:10:00-04:00,2025-09-04 19:10:00,11.9,11.9,1.5,2.1,11,244,0,0,0,0.4,0.4,412.2,679,62,0,0,2,4.3,679,239,0.7,8,18,1
2025-09-04T19:05:00-04:00,2025-09-04 19:05:00,12,12,0.9,1.3,11,286,0,0,0,0.4,0.4,412.2,679,61,0,0,4,4.3,679,271,0.6,17,18,1
2025-09-04T19:00:00-04:00,2025-09-04 19:00:00,12.1,12.1,0.8,1.1,11,29,0,0,0,0.4,0.4,412.2,678.9,61,0,0,4,4.3,678.9,29,0.6,17,18,1
2025-09-04T18:55:00-04:00,2025-09-04 18:55:00,12.2,12.2,0.6,1.3,11,306,0,0,0,0.4,0.4,412.2,678.6,60,0,0,6,4.3,678.6,49,0.7,25,18,1
2025-09-04T18:50:00-04:00,2025-09-04 18:50:00,12.3,12.3,0.5,0.8,11,78,0,0,0,0.4,0.4,412.2,678.8,60,0,0,6,4.3,678.8,301,1,25,18,1
2025-09-04T18:45:00-04:00,2025-09-04 18:45:00,12.5,12.5,0.7,2.5,11,293,0,0,0,0.4,0.4,412.2,678.6,59,0,0,3,4.3,678.6,240,1.4,13,18,1
2025-09-04T18:40:00-04:00,2025-09-04 18:40:00,12.7,12.7,5.4,6.5,11,242,0,0,0,0.4,0.4,412.2,678.6,57,0,0.2,3,4.3,678.6,242,1.5,13,18,1
2025-09-04T18:35:00-04:00,2025-09-04 18:35:00,12.7,12.7,1.5,2.4,11,291,0,0,0,0.4,0.4,412.2,678.3,58,0,0.6,2,4.3,678.3,318,1.6,8,18,1
2025-09-04T18:30:00-04:00,2025-09-04 18:30:00,12.9,12.9,1.4,3.6,11,325,0,0,0,0.4,0.4,412.2,678.5,58,0,1.4,2,4.3,678.5,319,1.7,8,18,1
2025-09-04T18:25:00-04:00,2025-09-04 18:25:00,13,13,1.7,3.1,11,256,0,0,0,0.4,0.4,412.2,678.4,57,0,2.8,5,4.3,678.4,273,1.4,21,18,1
2025-09-04T18:20:00-04:00,2025-09-04 18:20:00,13.2,13.2,0.7,2,11,276,0,0,0,0.4,0.4,412.2,678.5,56,0,4.5,5,4.3,678.5,282,1,21,18,1
2025-09-04T18:15:00-04:00,2025-09-04 18:15:00,13.5,13.5,4,4,11,239,0,0,0,0.4,0.4,412.2,678.5,56,0,6.2,3,4.4,678.5,253,1.2,13,18,1
2025-09-04T18:10:00-04:00,2025-09-04 18:10:00,13.6,13.6,1.8,4.1,11,183,0,0,0,0.4,0.4,412.2,678.5,55,0,7.7,3,4.4,678.5,230,1.8,13,18,1
2025-09-04T18:05:00-04:00,2025-09-04 18:05:00,13.8,13.8,2.4,3.5,11,234,0,0,0,0.4,0.4,412.2,678,54,0,9.6,3,4.3,678,233,2.3,13,18,1
2025-09-04T18:00:00-04:00,2025-09-04 18:00:00,14,14,0.5,5.2,11,233,0,0,0,0.4,0.4,412.2,678.1,53,0,16,3,4.3,678.1,233,2.9,13,18,1
2025-09-04T17:55:00-04:00,2025-09-04 17:55:00,14.2,14.2,2,4.3,11,286,0,0,0,0.4,0.4,412.2,678.1,52,0,25.1,2,4.3,678.1,232,2.4,8,18,1
2025-09-04T17:50:00-04:00,2025-09-04 17:50:00,14.4,14.4,3.2,4,11,212,0,0,0,0.4,0.4,412.2,678,49,0,24.1,2,4.3,678,212,2.2,8,18,1
2025-09-04T17:45:00-04:00,2025-09-04 17:45:00,14.4,14.4,1.8,3.9,11,272,0,0,0,0.4,0.4,412.2,677.9,50,0,32.6,2,4.4,677.9,205,2.4,8,18,1
2025-09-04T17:40:00-04:00,2025-09-04 17:40:00,14.7,14.7,2.7,3.7,11,226,0,0,0,0.4,0.4,412.2,677.9,49,0,42.1,2,4.4,677.9,212,1.9,8,18,1
2025-09-04T17:35:00-04:00,2025-09-04 17:35:00,15.5,15.5,3.8,3.8,11,251,0,0,0,0.4,0.4,412.2,678,45,0,64.3,2,4.4,678,193,1.5,8,18,1
2025-09-04T17:30:00-04:00,2025-09-04 17:30:00,15.7,15.7,2,2.5,11,197,0,0,0,0.4,0.4,412.2,677.9,40,0,66.6,2,4.4,677.9,318,1.5,8,18,1
2025-09-04T17:25:00-04:00,2025-09-04 17:25:00,15.6,15.6,1.7,2,11,311,0,0,0,0.4,0.4,412.2,677.7,41,0,73.1,3,4.4,677.7,54,2.5,13,18,1
2025-09-04T17:20:00-04:00,2025-09-04 17:20:00,15.8,15.8,2.5,5.3,11,20,0,0,0,0.4,0.4,412.2,677.8,40,0,58.9,3,4.4,677.8,54,2.5,13,18,1
2025-09-04T17:15:00-04:00,2025-09-04 17:15:00,16.3,16.3,4.3,6.3,11,14,0,0,0,0.4,0.4,412.2,677.8,39,0,74.3,3,4.4,677.8,52,2.1,13,18,1
2025-09-04T17:10:00-04:00,2025-09-04 17:10:00,16,16,1,4.2,11,355,0,0,0,0.4,0.4,412.2,677.7,39,0,75.2,3,4.4,677.7,60,1.8,13,18,1
2025-09-04T17:05:00-04:00,2025-09-04 17:05:00,16.2,16.2,1.9,3.9,11,80,0,0,0,0.4,0.4,412.2,677.7,39,0,84.1,3,4.4,677.7,336,1.8,13,18,1
2025-09-04T17:00:00-04:00,2025-09-04 17:00:00,16.1,16.1,2.2,3.5,11,43,0,0,0,0.4,0.4,412.2,677.6,39,0,53.6,3,4.4,677.6,31,2.2,13,18,1
2025-09-04T16:55:00-04:00,2025-09-04 16:55:00,16.4,16.4,3.4,6.3,11,312,0,0,0,0.4,0.4,412.2,677.8,37,0,73.4,2,4.4,677.8,29,2.3,8,18,1
2025-09-04T16:50:00-04:00,2025-09-04 16:50:00,17.5,17.5,0.6,6.4,11,147,0,0,0,0.4,0.4,412.2,677.8,38,2,215.6,2,4.4,677.8,299,1.6,8,18,1
2025-09-04T16:45:00-04:00,2025-09-04 16:45:00,18.1,18.1,1,2.4,11,299,0,0,0,0.4,0.4,412.2,677.9,38,2,245,3,4.4,677.9,22,1.9,13,18,1
2025-09-04T16:40:00-04:00,2025-09-04 16:40:00,16.8,16.8,3.5,6.7,11,34,0,0,0,0.4,0.4,412.2,677.7,40,1,145,3,4.4,677.7,23,2.7,13,18,1
2025-09-04T16:35:00-04:00,2025-09-04 16:35:00,16.5,16.5,2.3,7.1,11,340,0,0,0,0.4,0.4,412.2,677.8,39,2,311.8,3,4.4,677.8,344,2.5,13,18,1
2025-09-04T16:30:00-04:00,2025-09-04 16:30:00,15.7,15.7,1.2,10.1,11,49,0,0,0,0.4,0.4,412.2,678,41,3,352.6,3,4.4,678,352,2.5,13,18,1
2025-09-04T16:25:00-04:00,2025-09-04 16:25:00,15.9,15.9,1.5,5.7,11,334,0,0,0,0.4,0.4,412.2,678,42,1,206,2,4.4,678,67,3,8,18,1
2025-09-04T16:20:00-04:00,2025-09-04 16:20:00,15.2,15.2,3,8,11,35,0,0,0,0.4,0.4,412.2,678.1,42,4,445.8,2,4.4,678.1,67,2.7,8,18,1
2025-09-04T16:15:00-04:00,2025-09-04 16:15:00,15.1,15.1,1.3,5.3,11,249,0,0,0,0.4,0.4,412.2,678,44,1,129.4,2,4.4,678,65,3.6,8,18,1
2025-09-04T16:10:00-04:00,2025-09-04 16:10:00,14.9,14.9,5.3,7.5,11,52,0,0,0,0.4,0.4,412.2,678.1,43,1,146.9,2,4.4,678.1,63,4,8,18,1
2025-09-04T16:05:00-04:00,2025-09-04 16:05:00,15.1,15.1,4.9,11,11,18,0,0,0,0.4,0.4,412.2,678.1,42,1,156.9,1,4.4,678.1,18,2.7,4,18,1
2025-09-04T16:00:00-04:00,2025-09-04 16:00:00,15.5,15.5,1.8,7.9,9.3,6,0,0,0,0.4,0.4,412.2,678.2,42,1,168.4,1,4.4,678.2,335,2.7,4,18,1
2025-09-04T15:55:00-04:00,2025-09-04 15:55:00,15.2,15.2,1.7,8.4,9.3,346,0,0,0,0.4,0.4,412.2,678.1,42,1,210.7,1,4.4,678.1,336,3.7,4,18,1
2025-09-04T15:50:00-04:00,2025-09-04 15:50:00,15.2,15.2,4,8.3,9.3,297,0,0,0,0.4,0.4,412.2,677.9,42,1,186.9,1,4.4,677.9,297,2.2,4,18,1
2025-09-04T15:45:00-04:00,2025-09-04 15:45:00,15.5,15.5,0.9,4.2,9.3,64,0,0,0,0.4,0.4,412.2,678.1,47,1,172.6,1,4.4,678.1,25,2.2,4,18,1
2025-09-04T15:40:00-04:00,2025-09-04 15:40:00,16.2,16.2,3.4,7.1,9.3,19,0,0,0,0.4,0.4,412.2,678.2,45,2,232.5,1,4.4,678.2,62,3.3,4,18,1
2025-09-04T15:35:00-04:00,2025-09-04 15:35:00,15.1,15.1,3.9,7.7,9.3,56,0,0,0,0.4,0.4,412.2,678.2,44,4,506.3,1,4.4,678.2,41,1.8,4,18,1
2025-09-04T15:30:00-04:00,2025-09-04 15:30:00,16,16,1.1,1.9,9.3,264,0,0,0,0.4,0.4,412.2,678.2,48,1,108.6,1,4.4,678.2,83,1.5,4,18,1
2025-09-04T15:25:00-04:00,2025-09-04 15:25:00,15.6,15.6,0.9,2.1,9.3,181,0,0,0,0.4,0.4,412.2,678.3,48,3,403.6,2,4.5,678.3,91,2.2,8,19,1
2025-09-04T15:20:00-04:00,2025-09-04 15:20:00,15.7,15.7,2.8,6.7,9.3,65,0,0,0,0.4,0.4,412.2,678.4,50,0,107.3,2,4.5,678.4,298,2.6,8,19,1
2025-09-04T15:15:00-04:00,2025-09-04 15:15:00,15.4,15.4,1.6,4.9,9.3,12,0,0,0,0.4,0.4,412.2,678.5,48,4,535,1,4.5,678.5,295,2.5,4,19,1
2025-09-04T15:10:00-04:00,2025-09-04 15:10:00,14.8,14.8,1.5,2.8,9.3,299,0,0,0,0.4,0.4,412.2,678.5,51,1,143,1,4.5,678.5,261,2.3,4,19,1
2025-09-04T15:05:00-04:00,2025-09-04 15:05:00,15,15,4,4.1,9.3,261,0,0,0,0.4,0.4,412.2,678.6,48,2,286.7,1,4.5,678.6,234,1.2,4,19,1
2025-09-04T15:00:00-04:00,2025-09-04 15:00:00,15,15,0.8,1.8,9.3,131,0,0,0,0.4,0.4,412.2,679,51,4,530.9,1,4.5,679,107,1.2,4,19,1
2025-09-04T14:55:00-04:00,2025-09-04 14:55:00,13.6,13.6,0.9,3.5,9.3,324,0,0,0,0.4,0.4,412.2,678.9,53,8,792.5,3,4.5,678.9,75,1.7,13,19,1
2025-09-04T14:50:00-04:00,2025-09-04 14:50:00,13.2,13.2,1.1,3.1,9.3,22,0,0,0,0.4,0.4,412.2,679.2,60,2,315.9,3,4.5,679.2,82,3.3,13,19,1
2025-09-04T14:45:00-04:00,2025-09-04 14:45:00,12.2,12.2,3.7,5.3,9.3,43,0,0,0,0.4,0.4,412.2,679.1,62,2,287.9,3,4.5,679.1,17,3.9,13,19,1
2025-09-04T14:40:00-04:00,2025-09-04 14:40:00,12.8,12.8,4.9,8.2,9.3,2,0,0,0,0.4,0.4,412.2,679.2,62,2,260.5,3,4.5,679.2,355,1.4,13,19,1
2025-09-04T14:35:00-04:00,2025-09-04 14:35:00,15.1,15.1,0.9,2.1,9.3,0,0,0,0,0.4,0.4,412.2,679.1,53,1,202.5,3,4.5,679.1,0,1.3,13,19,1
2025-09-04T14:30:00-04:00,2025-09-04 14:30:00,14.8,14.8,1.2,5,9.3,109,0,0,0,0.4,0.4,412.2,678.9,48,0,92.4,3,4.5,678.9,58,1.6,13,19,1
2025-09-04T14:25:00-04:00,2025-09-04 14:25:00,15.5,15.5,1.9,3.2,9.3,44,0,0,0,0.4,0.4,412.2,679,47,1,123.8,5,4.6,679,63,1.6,21,19,1
2025-09-04T14:20:00-04:00,2025-09-04 14:20:00,15.4,15.4,1,2.8,9.3,70,0,0,0,0.4,0.4,412.2,679,48,1,172.3,5,4.6,679,128,2,21,19,1
2025-09-04T14:15:00-04:00,2025-09-04 14:15:00,16,16,2.5,3.7,9.3,151,0,0,0,0.4,0.4,412.2,679.1,47,4,480.8,4,4.6,679.1,96,1.5,17,19,1
2025-09-04T14:10:00-04:00,2025-09-04 14:10:00,15.7,15.7,2.3,3.1,9.3,134,0,0,0,0.4,0.4,412.2,679.3,48,3,341.8,4,4.6,679.3,230,1.3,17,19,1
2025-09-04T14:05:00-04:00,2025-09-04 14:05:00,16.1,16.1,1.1,4,9.3,22,0,0,0,0.4,0.4,412.2,679.4,47,1,199.7,5,4.6,679.4,350,1.6,21,19,1
2025-09-04T14:00:00-04:00,2025-09-04 14:00:00,16.4,16.4,1.2,2.6,9.3,81,0,0,0,0.4,0.4,412.2,679.4,48,5,622.7,5,4.6,679.4,287,2.6,21,19,1
2025-09-04T13:55:00-04:00,2025-09-04 13:55:00,15.1,15.1,2.8,3.6,9.3,11,0,0,0,0.4,0.4,412.2,679.7,50,9,864.6,3,4.5,679.7,287,2.4,13,19,1
2025-09-04T13:50:00-04:00,2025-09-04 13:50:00,15.6,15.6,1.2,4.9,9.3,359,0,0,0,0.4,0.4,412.2,679.4,50,8,823,3,4.5,679.4,333,1.6,13,19,1
2025-09-04T13:45:00-04:00,2025-09-04 13:45:00,15.7,15.7,1.9,3.3,9.3,326,0,0,0,0.4,0.4,412.2,679.6,51,8,841,7,4.5,679.6,326,1.9,29,18,1
2025-09-04T13:40:00-04:00,2025-09-04 13:40:00,14.5,14.5,2,4.3,9.3,238,0,0,0,0.4,0.4,412.2,679.8,54,8,781,7,4.5,679.8,294,2.3,29,18,1
2025-09-04T13:35:00-04:00,2025-09-04 13:35:00,14.9,14.9,2.7,4.8,9.3,292,0,0,0,0.4,0.4,412.2,679.8,52,5,543.5,7,4.5,679.8,259,2.1,29,18,1
2025-09-04T13:30:00-04:00,2025-09-04 13:30:00,14.1,14.1,0.9,5.6,9.3,245,0,0,0,0.4,0.4,412.2,679.9,56,8,813.3,7,4.5,679.9,253,2,29,18,1
