Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	4096
Coarse Gain:	2
Fine Gain:	0
Upper Discriminator:	4191
Lower Discriminator:	119
Calibration Coefficients:	77.83603669724761	1.692220183486239
Calibration Channels:	345	236
Calibration Energies:	661.652	477.2
Elapsed Real Time:	304.47
Elapsed Live Time:	300.0
Start Time:	enero 01, 2002, 12:21:20
End Time:	enero 01, 2002, 12:26:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	315	371	30659	587	4	340

Channel Data:
Channel	Energy	Counts
1466	1466.0	34
1467	1467.0	38
1468	1468.0	36
1469	1469.0	41
1470	1470.0	36
1471	1471.0	33
1472	1472.0	42
1473	1473.0	43
1474	1474.0	36
1475	1475.0	41
1476	1476.0	35
1477	1477.0	41
1478	1478.0	36
1479	1479.0	39
1480	1480.0	39
1481	1481.0	31
1482	1482.0	47
1483	1483.0	38
1484	1484.0	34
1485	1485.0	55
1486	1486.0	37
1487	1487.0	31
1488	1488.0	43
1489	1489.0	44
1490	1490.0	37
1491	1491.0	41
1492	1492.0	35
1493	1493.0	42
1494	1494.0	34
1495	1495.0	39
1496	1496.0	38
1497	1497.0	45
1498	1498.0	43
1499	1499.0	36
1500	1500.0	37
1501	1501.0	30
1502	1502.0	31
1503	1503.0	28
1504	1504.0	34
1505	1505.0	43
1506	1506.0	35
1507	1507.0	33
1508	1508.0	36
1509	1509.0	33
1510	1510.0	39
1511	1511.0	38
1512	1512.0	30
1513	1513.0	41
1514	1514.0	39
1515	1515.0	39
1516	1516.0	44
1517	1517.0	52
1518	1518.0	43
1519	1519.0	35
1520	1520.0	43
1521	1521.0	45
1522	1522.0	38
1523	1523.0	43
1524	1524.0	40
1525	1525.0	37
1526	1526.0	36
1527	1527.0	42
1528	1528.0	38
1529	1529.0	51
1530	1530.0	32
1531	1531.0	42
1532	1532.0	44
1533	1533.0	44
1534	1534.0	35
1535	1535.0	41
1536	1536.0	32
1537	1537.0	48
1538	1538.0	50
1539	1539.0	38
1540	1540.0	48
1541	1541.0	35
1542	1542.0	49
1543	1543.0	36
1544	1544.0	50
1545	1545.0	44
1546	1546.0	39
1547	1547.0	37
1548	1548.0	36
1549	1549.0	47
1550	1550.0	43
1551	1551.0	40
1552	1552.0	43
1553	1553.0	43
1554	1554.0	39
1555	1555.0	39
1556	1556.0	51
1557	1557.0	46
1558	1558.0	33
1559	1559.0	35
1560	1560.0	46
1561	1561.0	45
1562	1562.0	39
1563	1563.0	42
1564	1564.0	35
1565	1565.0	40
1566	1566.0	43
1567	1567.0	42
1568	1568.0	57
1569	1569.0	57
1570	1570.0	38
1571	1571.0	46
1572	1572.0	40
1573	1573.0	40
1574	1574.0	47
1575	1575.0	46
1576	1576.0	44
1577	1577.0	42
1578	1578.0	32
1579	1579.0	41
1580	1580.0	30
1581	1581.0	38
1582	1582.0	43
1583	1583.0	41
1584	1584.0	39
1585	1585.0	38
1586	1586.0	51
1587	1587.0	47
1588	1588.0	36
1589	1589.0	42
1590	1590.0	44
1591	1591.0	36
1592	1592.0	42
1593	1593.0	49
1594	1594.0	36
1595	1595.0	45
1596	1596.0	46
1597	1597.0	43
1598	1598.0	44
1599	1599.0	31
1600	1600.0	42
1601	1601.0	49
1602	1602.0	36
1603	1603.0	42
1604	1604.0	39
1605	1605.0	34
1606	1606.0	39
1607	1607.0	34
1608	1608.0	41
1609	1609.0	29
1610	1610.0	26
1611	1611.0	34
1612	1612.0	45
1613	1613.0	39
1614	1614.0	35
1615	1615.0	30
1616	1616.0	32
1617	1617.0	51
1618	1618.0	27
1619	1619.0	42
1620	1620.0	26
1621	1621.0	32
1622	1622.0	43
1623	1623.0	32
1624	1624.0	30
1625	1625.0	40
1626	1626.0	46
1627	1627.0	38
1628	1628.0	32
1629	1629.0	36
1630	1630.0	36
1631	1631.0	38
1632	1632.0	37
1633	1633.0	33
1634	1634.0	39
1635	1635.0	40
1636	1636.0	33
1637	1637.0	34
1638	1638.0	39
1639	1639.0	40
1640	1640.0	26
1641	1641.0	30
1642	1642.0	32
1643	1643.0	31
1644	1644.0	28
1645	1645.0	42
1646	1646.0	29
1647	1647.0	23
1648	1648.0	27
1649	1649.0	32
1650	1650.0	24
1651	1651.0	40
1652	1652.0	28
1653	1653.0	25
1654	1654.0	47
1655	1655.0	28
1656	1656.0	24
1657	1657.0	29
1658	1658.0	35
1659	1659.0	42
1660	1660.0	39
1661	1661.0	27
1662	1662.0	33
1663	1663.0	34
1664	1664.0	42
1665	1665.0	30
1666	1666.0	35
1667	1667.0	35
1668	1668.0	28
1669	1669.0	33
1670	1670.0	33
1671	1671.0	40
1672	1672.0	38
1673	1673.0	27
1674	1674.0	35
1675	1675.0	21
1676	1676.0	34
1677	1677.0	40
1678	1678.0	28
1679	1679.0	35
1680	1680.0	25
1681	1681.0	36
1682	1682.0	34
1683	1683.0	43
1684	1684.0	30
1685	1685.0	28
1686	1686.0	37
1687	1687.0	39
1688	1688.0	25
1689	1689.0	32
1690	1690.0	21
1691	1691.0	30
1692	1692.0	38
1693	1693.0	35
1694	1694.0	34
1695	1695.0	32
1696	1696.0	39
1697	1697.0	38
1698	1698.0	36
1699	1699.0	38
1700	1700.0	40
1701	1701.0	34
1702	1702.0	35
1703	1703.0	41
1704	1704.0	32
1705	1705.0	33
1706	1706.0	38
1707	1707.0	34
1708	1708.0	39
1709	1709.0	32
1710	1710.0	35
1711	1711.0	35
1712	1712.0	40
1713	1713.0	45
1714	1714.0	34
1715	1715.0	41
1716	1716.0	38
1717	1717.0	34
1718	1718.0	49
1719	1719.0	37
1720	1720.0	38
1721	1721.0	38
1722	1722.0	44
1723	1723.0	32
1724	1724.0	32
1725	1725.0	40
1726	1726.0	47
1727	1727.0	41
1728	1728.0	33
1729	1729.0	48
1730	1730.0	43
1731	1731.0	46
1732	1732.0	36
1733	1733.0	45
1734	1734.0	53
1735	1735.0	45
1736	1736.0	53
1737	1737.0	37
1738	1738.0	47
1739	1739.0	52
1740	1740.0	51
1741	1741.0	38
1742	1742.0	54
1743	1743.0	45
1744	1744.0	64
1745	1745.0	49
1746	1746.0	57
1747	1747.0	63
1748	1748.0	50
1749	1749.0	58
1750	1750.0	51
1751	1751.0	52
1752	1752.0	59
1753	1753.0	61
1754	1754.0	58
1755	1755.0	62
1756	1756.0	65
1757	1757.0	70
1758	1758.0	59
1759	1759.0	73
1760	1760.0	67
1761	1761.0	80
1762	1762.0	73
1763	1763.0	59
1764	1764.0	49
1765	1765.0	69
1766	1766.0	72
1767	1767.0	62
1768	1768.0	66
1769	1769.0	64
1770	1770.0	54
1771	1771.0	68
1772	1772.0	59
1773	1773.0	68
1774	1774.0	64
1775	1775.0	60
1776	1776.0	73
1777	1777.0	62
1778	1778.0	65
1779	1779.0	60
1780	1780.0	64
1781	1781.0	63
1782	1782.0	69
1783	1783.0	60
1784	1784.0	72
1785	1785.0	68
1786	1786.0	67
1787	1787.0	57
1788	1788.0	70
1789	1789.0	61
1790	1790.0	56
1791	1791.0	62
1792	1792.0	57
1793	1793.0	77
1794	1794.0	72
1795	1795.0	57
1796	1796.0	62
1797	1797.0	57
1798	1798.0	68
1799	1799.0	56
1800	1800.0	50
1801	1801.0	54
1802	1802.0	65
1803	1803.0	64
1804	1804.0	61
1805	1805.0	54
1806	1806.0	63
1807	1807.0	51
1808	1808.0	62
1809	1809.0	61
1810	1810.0	64
1811	1811.0	66
1812	1812.0	55
1813	1813.0	59
1814	1814.0	52
1815	1815.0	72
1816	1816.0	58
1817	1817.0	58
1818	1818.0	59
1819	1819.0	55
1820	1820.0	52
1821	1821.0	61
1822	1822.0	53
1823	1823.0	44
1824	1824.0	47
1825	1825.0	47
1826	1826.0	46
1827	1827.0	48
1828	1828.0	36
1829	1829.0	41
1830	1830.0	37
1831	1831.0	42
1832	1832.0	50
1833	1833.0	52
1834	1834.0	43
1835	1835.0	37
1836	1836.0	42
1837	1837.0	37
1838	1838.0	38
1839	1839.0	43
1840	1840.0	39
1841	1841.0	34
1842	1842.0	39
1843	1843.0	38
1844	1844.0	28
1845	1845.0	27
1846	1846.0	35
1847	1847.0	35
1848	1848.0	34
1849	1849.0	23
1850	1850.0	36
1851	1851.0	32
1852	1852.0	40
1853	1853.0	36
1854	1854.0	31
1855	1855.0	24
1856	1856.0	21
1857	1857.0	30
1858	1858.0	21
1859	1859.0	25
1860	1860.0	38
1861	1861.0	25
1862	1862.0	30
1863	1863.0	39
1864	1864.0	28
1865	1865.0	28
1866	1866.0	34
1867	1867.0	21
1868	1868.0	20
1869	1869.0	25
1870	1870.0	25
1871	1871.0	33
1872	1872.0	32
1873	1873.0	21
1874	1874.0	26
1875	1875.0	22
1876	1876.0	36
1877	1877.0	24
1878	1878.0	15
1879	1879.0	25
1880	1880.0	16
1881	1881.0	25
1882	1882.0	24
1883	1883.0	24
1884	1884.0	27
1885	1885.0	28
1886	1886.0	24
1887	1887.0	27
1888	1888.0	26
1889	1889.0	17
1890	1890.0	29
1891	1891.0	24
1892	1892.0	23
1893	1893.0	20
1894	1894.0	22
1895	1895.0	26
1896	1896.0	25
1897	1897.0	36
1898	1898.0	29
1899	1899.0	34
1900	1900.0	21
1901	1901.0	22
1902	1902.0	32
1903	1903.0	20
1904	1904.0	24
1905	1905.0	21
1906	1906.0	39
1907	1907.0	23
1908	1908.0	26
1909	1909.0	19
1910	1910.0	19
1911	1911.0	36
1912	1912.0	39
1913	1913.0	37
1914	1914.0	39
1915	1915.0	31
1916	1916.0	23
1917	1917.0	36
1918	1918.0	28
1919	1919.0	30
1920	1920.0	33
1921	1921.0	18
1922	1922.0	22
1923	1923.0	29
1924	1924.0	35
1925	1925.0	30
1926	1926.0	22
1927	1927.0	38
1928	1928.0	32
1929	1929.0	28
1930	1930.0	42
1931	1931.0	34
1932	1932.0	39
1933	1933.0	36
1934	1934.0	36
1935	1935.0	28
1936	1936.0	38
1937	1937.0	36
1938	1938.0	37
1939	1939.0	36
1940	1940.0	38
1941	1941.0	35
1942	1942.0	28
1943	1943.0	43
1944	1944.0	31
1945	1945.0	34
1946	1946.0	41
1947	1947.0	43
1948	1948.0	35
1949	1949.0	49
1950	1950.0	54
1951	1951.0	32
1952	1952.0	41
1953	1953.0	43
1954	1954.0	40
1955	1955.0	45
1956	1956.0	44
1957	1957.0	47
1958	1958.0	50
1959	1959.0	54
1960	1960.0	44
1961	1961.0	46
1962	1962.0	55
1963	1963.0	50
1964	1964.0	49
1965	1965.0	42
1966	1966.0	46
1967	1967.0	51
1968	1968.0	49
1969	1969.0	55
1970	1970.0	46
1971	1971.0	60
1972	1972.0	59
1973	1973.0	60
1974	1974.0	49
1975	1975.0	67
1976	1976.0	60
1977	1977.0	43
1978	1978.0	66
1979	1979.0	56
1980	1980.0	55
1981	1981.0	63
1982	1982.0	71
1983	1983.0	59
1984	1984.0	60
1985	1985.0	67
1986	1986.0	70
1987	1987.0	58
1988	1988.0	71
1989	1989.0	63
1990	1990.0	67
1991	1991.0	65
1992	1992.0	78
1993	1993.0	65
1994	1994.0	77
1995	1995.0	81
1996	1996.0	72
1997	1997.0	76
1998	1998.0	90
1999	1999.0	79
2000	2000.0	73
2001	2001.0	67
2002	2002.0	87
2003	2003.0	99
2004	2004.0	58
2005	2005.0	89
2006	2006.0	70
2007	2007.0	94
2008	2008.0	90
2009	2009.0	81
2010	2010.0	83
2011	2011.0	69
2012	2012.0	79
2013	2013.0	78
2014	2014.0	82
2015	2015.0	85
2016	2016.0	94
2017	2017.0	86
2018	2018.0	97
2019	2019.0	95
2020	2020.0	93
2021	2021.0	93
2022	2022.0	102
2023	2023.0	76
2024	2024.0	95
2025	2025.0	88
2026	2026.0	87
2027	2027.0	76
2028	2028.0	89
2029	2029.0	110
2030	2030.0	91
2031	2031.0	87
2032	2032.0	100
2033	2033.0	85
2034	2034.0	101
2035	2035.0	98
2036	2036.0	79
2037	2037.0	97
2038	2038.0	82
2039	2039.0	69
2040	2040.0	83
2041	2041.0	80
2042	2042.0	96
2043	2043.0	88
2044	2044.0	95
2045	2045.0	73
2046	2046.0	91
2047	2047.0	83
2048	2048.0	101
2049	2049.0	83
2050	2050.0	71
2051	2051.0	67
2052	2052.0	99
2053	2053.0	91
2054	2054.0	86
2055	2055.0	83
2056	2056.0	82
2057	2057.0	96
2058	2058.0	78
2059	2059.0	93
2060	2060.0	73
2061	2061.0	78
2062	2062.0	65
2063	2063.0	76
2064	2064.0	48
2065	2065.0	83
2066	2066.0	73
2067	2067.0	92
2068	2068.0	69
2069	2069.0	80
2070	2070.0	78
2071	2071.0	63
2072	2072.0	84
2073	2073.0	64
2074	2074.0	76
2075	2075.0	62
2076	2076.0	72
2077	2077.0	59
2078	2078.0	60
2079	2079.0	68
2080	2080.0	70
2081	2081.0	62
2082	2082.0	76
2083	2083.0	52
2084	2084.0	57
2085	2085.0	58
2086	2086.0	42
2087	2087.0	52
2088	2088.0	32
2089	2089.0	47
2090	2090.0	50
2091	2091.0	47
2092	2092.0	50
2093	2093.0	47
2094	2094.0	50
2095	2095.0	37
2096	2096.0	50
2097	2097.0	44
2098	2098.0	40
2099	2099.0	43
2100	2100.0	44
2101	2101.0	42
2102	2102.0	37
2103	2103.0	37
2104	2104.0	28
2105	2105.0	30
2106	2106.0	48
2107	2107.0	33
2108	2108.0	37
2109	2109.0	28
2110	2110.0	36
2111	2111.0	28
2112	2112.0	26
2113	2113.0	30
2114	2114.0	31
2115	2115.0	29
2116	2116.0	30
2117	2117.0	21
2118	2118.0	18
2119	2119.0	35
2120	2120.0	22
2121	2121.0	31
2122	2122.0	28
2123	2123.0	16
2124	2124.0	20
2125	2125.0	18
2126	2126.0	18
2127	2127.0	27
2128	2128.0	22
2129	2129.0	11
2130	2130.0	15
2131	2131.0	18
2132	2132.0	20
2133	2133.0	21
2134	2134.0	18
2135	2135.0	17
2136	2136.0	13
2137	2137.0	17
2138	2138.0	19
2139	2139.0	27
2140	2140.0	14
2141	2141.0	17
2142	2142.0	12
2143	2143.0	16
2144	2144.0	21
2145	2145.0	16
2146	2146.0	11
2147	2147.0	19
2148	2148.0	10
2149	2149.0	19
2150	2150.0	12
2151	2151.0	25
2152	2152.0	15
2153	2153.0	15
2154	2154.0	18
2155	2155.0	10
2156	2156.0	19
2157	2157.0	12
2158	2158.0	16
2159	2159.0	12
2160	2160.0	9
2161	2161.0	14
2162	2162.0	14
2163	2163.0	12
2164	2164.0	9
2165	2165.0	13
2166	2166.0	11
2167	2167.0	16
2168	2168.0	12
2169	2169.0	6
2170	2170.0	12
2171	2171.0	12
2172	2172.0	11
2173	2173.0	15
2174	2174.0	9
2175	2175.0	15
2176	2176.0	15
2177	2177.0	10
2178	2178.0	11
2179	2179.0	12
2180	2180.0	14
2181	2181.0	5
2182	2182.0	4
2183	2183.0	12
2184	2184.0	12
2185	2185.0	10
2186	2186.0	9
2187	2187.0	10
2188	2188.0	14
2189	2189.0	13
2190	2190.0	13
2191	2191.0	10
2192	2192.0	14
2193	2193.0	10
2194	2194.0	19
2195	2195.0	8
2196	2196.0	12
2197	2197.0	10
2198	2198.0	17
2199	2199.0	12
2200	2200.0	14
2201	2201.0	9
2202	2202.0	9
2203	2203.0	13
2204	2204.0	13
2205	2205.0	9
2206	2206.0	12
2207	2207.0	8
2208	2208.0	5
2209	2209.0	9
2210	2210.0	14
2211	2211.0	10
2212	2212.0	11
2213	2213.0	11
2214	2214.0	10
2215	2215.0	7
2216	2216.0	8
2217	2217.0	12
2218	2218.0	12
2219	2219.0	8
2220	2220.0	9
2221	2221.0	10
2222	2222.0	10
2223	2223.0	12
2224	2224.0	12
2225	2225.0	13
2226	2226.0	13
2227	2227.0	8
2228	2228.0	9
2229	2229.0	10
2230	2230.0	11
2231	2231.0	12
2232	2232.0	14
2233	2233.0	12
2234	2234.0	13
2235	2235.0	7
2236	2236.0	7
2237	2237.0	2
2238	2238.0	13
2239	2239.0	9
2240	2240.0	12
2241	2241.0	6
2242	2242.0	9
2243	2243.0	11
2244	2244.0	16
2245	2245.0	11
2246	2246.0	8
2247	2247.0	16
2248	2248.0	10
2249	2249.0	16
2250	2250.0	10
2251	2251.0	9
2252	2252.0	10
2253	2253.0	11
2254	2254.0	9
2255	2255.0	9
2256	2256.0	14
2257	2257.0	12
2258	2258.0	13
2259	2259.0	15
2260	2260.0	13
2261	2261.0	12
2262	2262.0	10
2263	2263.0	7
2264	2264.0	5
2265	2265.0	7
2266	2266.0	8
2267	2267.0	13
2268	2268.0	9
2269	2269.0	6
2270	2270.0	8
2271	2271.0	8
2272	2272.0	12
2273	2273.0	14
2274	2274.0	13
2275	2275.0	15
2276	2276.0	12
2277	2277.0	13
2278	2278.0	7
2279	2279.0	13
2280	2280.0	9
2281	2281.0	11
2282	2282.0	11
2283	2283.0	9
2284	2284.0	14
2285	2285.0	8
2286	2286.0	13
2287	2287.0	8
2288	2288.0	10
2289	2289.0	7
2290	2290.0	10
2291	2291.0	5
2292	2292.0	9
2293	2293.0	6
2294	2294.0	11
2295	2295.0	11
2296	2296.0	10
2297	2297.0	19
2298	2298.0	11
2299	2299.0	3
2300	2300.0	8
2301	2301.0	12
2302	2302.0	5
2303	2303.0	10
2304	2304.0	12
2305	2305.0	9
2306	2306.0	6
2307	2307.0	7
2308	2308.0	7
2309	2309.0	9
2310	2310.0	9
2311	2311.0	13
2312	2312.0	10
2313	2313.0	7
2314	2314.0	9
2315	2315.0	12
2316	2316.0	15
2317	2317.0	6
2318	2318.0	11
2319	2319.0	11
2320	2320.0	5
2321	2321.0	12
2322	2322.0	8
2323	2323.0	8
2324	2324.0	4
2325	2325.0	9
2326	2326.0	7
2327	2327.0	6
2328	2328.0	9
2329	2329.0	15
2330	2330.0	6
2331	2331.0	7
2332	2332.0	9
2333	2333.0	10
2334	2334.0	13
2335	2335.0	6
2336	2336.0	9
2337	2337.0	8
2338	2338.0	7
2339	2339.0	5
2340	2340.0	13
2341	2341.0	5
2342	2342.0	7
2343	2343.0	8
2344	2344.0	8
2345	2345.0	10
2346	2346.0	11
2347	2347.0	9
2348	2348.0	7
2349	2349.0	12
2350	2350.0	7
2351	2351.0	8
2352	2352.0	6
2353	2353.0	12
2354	2354.0	7
2355	2355.0	9
2356	2356.0	7
2357	2357.0	8
2358	2358.0	10
2359	2359.0	9
2360	2360.0	7
2361	2361.0	11
2362	2362.0	8
2363	2363.0	12
2364	2364.0	8
2365	2365.0	7
2366	2366.0	8
2367	2367.0	9
2368	2368.0	3
2369	2369.0	3
2370	2370.0	11
2371	2371.0	6
2372	2372.0	15
2373	2373.0	11
2374	2374.0	9
2375	2375.0	6
2376	2376.0	6
2377	2377.0	5
2378	2378.0	5
2379	2379.0	11
2380	2380.0	10
2381	2381.0	11
2382	2382.0	15
2383	2383.0	6
2384	2384.0	6
2385	2385.0	7
2386	2386.0	8
2387	2387.0	11
2388	2388.0	10
2389	2389.0	11
2390	2390.0	11
2391	2391.0	9
2392	2392.0	11
2393	2393.0	15
2394	2394.0	5
2395	2395.0	8
2396	2396.0	9
2397	2397.0	6
2398	2398.0	8
2399	2399.0	10
2400	2400.0	7
2401	2401.0	12
2402	2402.0	11
2403	2403.0	12
2404	2404.0	7
2405	2405.0	10
2406	2406.0	9
2407	2407.0	8
2408	2408.0	11
2409	2409.0	9
2410	2410.0	13
2411	2411.0	13
2412	2412.0	9
2413	2413.0	16
2414	2414.0	10
2415	2415.0	16
2416	2416.0	13
2417	2417.0	9
2418	2418.0	11
2419	2419.0	15
2420	2420.0	17
2421	2421.0	9
2422	2422.0	15
2423	2423.0	11
2424	2424.0	15
2425	2425.0	7
2426	2426.0	11
2427	2427.0	7
2428	2428.0	16
2429	2429.0	10
2430	2430.0	18
2431	2431.0	8
2432	2432.0	7
2433	2433.0	13
2434	2434.0	16
2435	2435.0	12
2436	2436.0	13
2437	2437.0	10
2438	2438.0	16
2439	2439.0	12
2440	2440.0	11
2441	2441.0	14
2442	2442.0	8
2443	2443.0	11
2444	2444.0	13
2445	2445.0	19
2446	2446.0	18
2447	2447.0	7
2448	2448.0	15
2449	2449.0	12
2450	2450.0	13
2451	2451.0	20
2452	2452.0	14
2453	2453.0	19
2454	2454.0	15
2455	2455.0	10
2456	2456.0	14
2457	2457.0	11
2458	2458.0	11
2459	2459.0	12
2460	2460.0	9
2461	2461.0	17
2462	2462.0	11
2463	2463.0	14
2464	2464.0	12
2465	2465.0	14
2466	2466.0	12
2467	2467.0	13
2468	2468.0	12
2469	2469.0	17
2470	2470.0	9
2471	2471.0	16
2472	2472.0	17
2473	2473.0	11
2474	2474.0	11
2475	2475.0	10
2476	2476.0	16
2477	2477.0	13
2478	2478.0	11
2479	2479.0	12
2480	2480.0	19
2481	2481.0	18
2482	2482.0	11
2483	2483.0	13
2484	2484.0	15
2485	2485.0	19
2486	2486.0	16
2487	2487.0	20
2488	2488.0	12
2489	2489.0	13
2490	2490.0	15
2491	2491.0	17
2492	2492.0	17
2493	2493.0	19
2494	2494.0	14
2495	2495.0	10
2496	2496.0	19
2497	2497.0	12
2498	2498.0	16
2499	2499.0	20
2500	2500.0	12
2501	2501.0	12
2502	2502.0	12
2503	2503.0	10
2504	2504.0	17
2505	2505.0	16
2506	2506.0	8
2507	2507.0	10
2508	2508.0	17
2509	2509.0	8
2510	2510.0	13
2511	2511.0	17
2512	2512.0	13
2513	2513.0	8
2514	2514.0	11
2515	2515.0	7
2516	2516.0	18
2517	2517.0	15
2518	2518.0	8
2519	2519.0	5
2520	2520.0	7
2521	2521.0	7
2522	2522.0	9
2523	2523.0	15
2524	2524.0	19
2525	2525.0	11
2526	2526.0	18
2527	2527.0	8
2528	2528.0	11
2529	2529.0	4
2530	2530.0	10
2531	2531.0	16
2532	2532.0	12
2533	2533.0	18
2534	2534.0	12
2535	2535.0	10
2536	2536.0	10
2537	2537.0	8
2538	2538.0	12
2539	2539.0	8
2540	2540.0	12
2541	2541.0	14
2542	2542.0	10
2543	2543.0	6
2544	2544.0	13
2545	2545.0	14
2546	2546.0	8
2547	2547.0	6
2548	2548.0	12
2549	2549.0	5
2550	2550.0	9
2551	2551.0	9
2552	2552.0	10
2553	2553.0	13
2554	2554.0	13
2555	2555.0	9
2556	2556.0	8
2557	2557.0	8
2558	2558.0	13
2559	2559.0	8
2560	2560.0	6
2561	2561.0	6
2562	2562.0	12
2563	2563.0	10
2564	2564.0	7
2565	2565.0	11
2566	2566.0	8
2567	2567.0	7
2568	2568.0	9
2569	2569.0	8
2570	2570.0	3
2571	2571.0	9
2572	2572.0	11
2573	2573.0	10
2574	2574.0	11
2575	2575.0	8
2576	2576.0	8
2577	2577.0	8
2578	2578.0	12
2579	2579.0	10
2580	2580.0	4
2581	2581.0	7
2582	2582.0	5
2583	2583.0	8
2584	2584.0	10
2585	2585.0	8
2586	2586.0	14
2587	2587.0	8
2588	2588.0	7
2589	2589.0	11
2590	2590.0	3
2591	2591.0	5
2592	2592.0	6
2593	2593.0	4
2594	2594.0	8
2595	2595.0	9
2596	2596.0	5
2597	2597.0	3
2598	2598.0	5
2599	2599.0	7
2600	2600.0	6
2601	2601.0	6
2602	2602.0	7
2603	2603.0	5
2604	2604.0	7
2605	2605.0	8
2606	2606.0	10
2607	2607.0	2
2608	2608.0	6
2609	2609.0	11
2610	2610.0	5
2611	2611.0	7
2612	2612.0	6
2613	2613.0	7
2614	2614.0	2
2615	2615.0	9
2616	2616.0	5
2617	2617.0	3
2618	2618.0	11
2619	2619.0	5
2620	2620.0	5
2621	2621.0	6
2622	2622.0	8
2623	2623.0	5
2624	2624.0	6
2625	2625.0	2
2626	2626.0	3
2627	2627.0	6
2628	2628.0	7
2629	2629.0	3
2630	2630.0	5
2631	2631.0	10
2632	2632.0	5
2633	2633.0	4
2634	2634.0	4
2635	2635.0	4
2636	2636.0	4
2637	2637.0	2
2638	2638.0	4
2639	2639.0	5
2640	2640.0	8
2641	2641.0	4
2642	2642.0	7
2643	2643.0	4
2644	2644.0	3
2645	2645.0	4
2646	2646.0	7
2647	2647.0	7
2648	2648.0	4
2649	2649.0	3
2650	2650.0	3
2651	2651.0	14
2652	2652.0	4
2653	2653.0	9
2654	2654.0	4
2655	2655.0	3
2656	2656.0	5
2657	2657.0	3
2658	2658.0	3
2659	2659.0	2
2660	2660.0	5
2661	2661.0	4
2662	2662.0	7
2663	2663.0	7
2664	2664.0	3
2665	2665.0	3
2666	2666.0	2
2667	2667.0	5
2668	2668.0	3
2669	2669.0	4
2670	2670.0	7
2671	2671.0	2
2672	2672.0	6
2673	2673.0	3
2674	2674.0	7
2675	2675.0	4
2676	2676.0	8
2677	2677.0	5
2678	2678.0	2
2679	2679.0	5
2680	2680.0	4
2681	2681.0	5
2682	2682.0	6
2683	2683.0	3
2684	2684.0	4
2685	2685.0	4
2686	2686.0	1
2687	2687.0	4
2688	2688.0	7
2689	2689.0	4
2690	2690.0	8
2691	2691.0	5
2692	2692.0	5
2693	2693.0	4
2694	2694.0	3
2695	2695.0	4
2696	2696.0	5
2697	2697.0	4
2698	2698.0	1
2699	2699.0	4
2700	2700.0	4
2701	2701.0	4
2702	2702.0	4
2703	2703.0	2
2704	2704.0	4
2705	2705.0	1
2706	2706.0	3
2707	2707.0	3
2708	2708.0	5
2709	2709.0	6
2710	2710.0	7
2711	2711.0	2
2712	2712.0	5
2713	2713.0	5
2714	2714.0	1
2715	2715.0	8
2716	2716.0	2
2717	2717.0	4
2718	2718.0	6
2719	2719.0	5
2720	2720.0	3
2721	2721.0	5
2722	2722.0	6
2723	2723.0	5
2724	2724.0	4
2725	2725.0	5
2726	2726.0	7
2727	2727.0	2
2728	2728.0	3
2729	2729.0	5
2730	2730.0	7
2731	2731.0	3
2732	2732.0	5
2733	2733.0	4
2734	2734.0	6
2735	2735.0	7
2736	2736.0	4
2737	2737.0	3
2738	2738.0	1
2739	2739.0	2
2740	2740.0	0
2741	2741.0	4
2742	2742.0	2
2743	2743.0	4
2744	2744.0	5
2745	2745.0	10
2746	2746.0	4
2747	2747.0	6
2748	2748.0	1
2749	2749.0	7
2750	2750.0	4
2751	2751.0	5
2752	2752.0	6
2753	2753.0	2
2754	2754.0	6
2755	2755.0	4
2756	2756.0	2
2757	2757.0	4
2758	2758.0	2
2759	2759.0	1
2760	2760.0	2
2761	2761.0	6
2762	2762.0	4
2763	2763.0	7
2764	2764.0	9
2765	2765.0	2
2766	2766.0	3
2767	2767.0	1
2768	2768.0	7
2769	2769.0	1
2770	2770.0	5
2771	2771.0	1
2772	2772.0	4
2773	2773.0	5
2774	2774.0	8
2775	2775.0	5
2776	2776.0	7
2777	2777.0	8
2778	2778.0	4
2779	2779.0	6
2780	2780.0	5
2781	2781.0	4
2782	2782.0	6
2783	2783.0	5
2784	2784.0	3
2785	2785.0	7
2786	2786.0	3
2787	2787.0	3
2788	2788.0	5
2789	2789.0	4
2790	2790.0	5
2791	2791.0	5
2792	2792.0	3
2793	2793.0	8
2794	2794.0	1
2795	2795.0	9
2796	2796.0	1
2797	2797.0	2
2798	2798.0	4
2799	2799.0	4
2800	2800.0	3
2801	2801.0	3
2802	2802.0	3
2803	2803.0	7
2804	2804.0	4
2805	2805.0	6
2806	2806.0	8
2807	2807.0	5
2808	2808.0	3
2809	2809.0	6
2810	2810.0	4
2811	2811.0	2
2812	2812.0	6
2813	2813.0	4
2814	2814.0	7
2815	2815.0	2
2816	2816.0	9
2817	2817.0	2
2818	2818.0	4
2819	2819.0	2
2820	2820.0	4
2821	2821.0	4
2822	2822.0	2
2823	2823.0	4
2824	2824.0	3
2825	2825.0	5
2826	2826.0	2
2827	2827.0	4
2828	2828.0	2
2829	2829.0	7
2830	2830.0	5
2831	2831.0	5
2832	2832.0	2
2833	2833.0	7
