Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	4096
Coarse Gain:	2
Fine Gain:	0
Upper Discriminator:	4191
Lower Discriminator:	119
Calibration Coefficients:	77.83603669724761	1.692220183486239
Calibration Channels:	345	236
Calibration Energies:	661.652	477.2
Elapsed Real Time:	304.07
Elapsed Live Time:	300.0
Start Time:	enero 01, 2002, 12:27:42
End Time:	enero 01, 2002, 12:32:47
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	315	371	29183	226	10	340

Channel Data:
Channel	Energy	Counts
754	754.0	107
755	755.0	124
756	756.0	99
757	757.0	115
758	758.0	105
759	759.0	95
760	760.0	94
761	761.0	102
762	762.0	95
763	763.0	121
764	764.0	150
765	765.0	125
766	766.0	115
767	767.0	105
768	768.0	118
769	769.0	98
770	770.0	116
771	771.0	123
772	772.0	109
773	773.0	110
774	774.0	105
775	775.0	126
776	776.0	113
777	777.0	116
778	778.0	119
779	779.0	115
780	780.0	139
781	781.0	101
782	782.0	109
783	783.0	130
784	784.0	123
785	785.0	115
786	786.0	123
787	787.0	120
788	788.0	112
789	789.0	118
790	790.0	121
791	791.0	134
792	792.0	121
793	793.0	117
794	794.0	139
795	795.0	132
796	796.0	107
797	797.0	146
798	798.0	108
799	799.0	114
800	800.0	127
801	801.0	135
802	802.0	124
803	803.0	121
804	804.0	120
805	805.0	130
806	806.0	133
807	807.0	137
808	808.0	148
809	809.0	125
810	810.0	123
811	811.0	115
812	812.0	145
813	813.0	136
814	814.0	135
815	815.0	138
816	816.0	110
817	817.0	144
818	818.0	146
819	819.0	151
820	820.0	122
821	821.0	134
822	822.0	151
823	823.0	163
824	824.0	132
825	825.0	142
826	826.0	112
827	827.0	125
828	828.0	154
829	829.0	126
830	830.0	140
831	831.0	140
832	832.0	135
833	833.0	140
834	834.0	148
835	835.0	114
836	836.0	129
837	837.0	137
838	838.0	142
839	839.0	140
840	840.0	145
841	841.0	135
842	842.0	136
843	843.0	124
844	844.0	143
845	845.0	125
846	846.0	122
847	847.0	135
848	848.0	136
849	849.0	122
850	850.0	113
851	851.0	114
852	852.0	130
853	853.0	124
854	854.0	130
855	855.0	138
856	856.0	122
857	857.0	131
858	858.0	120
859	859.0	117
860	860.0	106
861	861.0	139
862	862.0	91
863	863.0	118
864	864.0	129
865	865.0	121
866	866.0	107
867	867.0	110
868	868.0	109
869	869.0	118
870	870.0	111
871	871.0	125
872	872.0	112
873	873.0	114
874	874.0	110
875	875.0	82
876	876.0	123
877	877.0	102
878	878.0	110
879	879.0	100
880	880.0	93
881	881.0	89
882	882.0	102
883	883.0	77
884	884.0	94
885	885.0	93
886	886.0	99
887	887.0	88
888	888.0	86
889	889.0	84
890	890.0	87
891	891.0	95
892	892.0	72
893	893.0	97
894	894.0	83
895	895.0	93
896	896.0	81
897	897.0	100
898	898.0	75
899	899.0	78
900	900.0	74
901	901.0	87
902	902.0	91
903	903.0	74
904	904.0	74
905	905.0	83
906	906.0	69
907	907.0	76
908	908.0	80
909	909.0	68
910	910.0	93
911	911.0	82
912	912.0	84
913	913.0	62
914	914.0	75
915	915.0	79
916	916.0	83
917	917.0	70
918	918.0	69
919	919.0	63
920	920.0	72
921	921.0	70
922	922.0	101
923	923.0	70
924	924.0	77
925	925.0	46
926	926.0	77
927	927.0	58
928	928.0	83
929	929.0	70
930	930.0	80
931	931.0	63
932	932.0	64
933	933.0	62
934	934.0	59
935	935.0	80
936	936.0	66
937	937.0	67
938	938.0	51
939	939.0	64
940	940.0	74
941	941.0	73
942	942.0	78
943	943.0	73
944	944.0	70
945	945.0	69
946	946.0	76
947	947.0	58
948	948.0	74
949	949.0	66
950	950.0	58
951	951.0	56
952	952.0	70
953	953.0	79
954	954.0	57
955	955.0	70
956	956.0	68
957	957.0	67
958	958.0	76
959	959.0	61
960	960.0	85
961	961.0	60
962	962.0	60
963	963.0	61
964	964.0	78
965	965.0	77
966	966.0	67
967	967.0	63
968	968.0	61
969	969.0	69
970	970.0	60
971	971.0	65
972	972.0	65
973	973.0	74
974	974.0	86
975	975.0	65
976	976.0	73
977	977.0	72
978	978.0	73
979	979.0	74
980	980.0	76
981	981.0	68
982	982.0	69
983	983.0	68
984	984.0	71
985	985.0	69
986	986.0	77
987	987.0	75
988	988.0	76
989	989.0	67
990	990.0	63
991	991.0	62
992	992.0	78
993	993.0	66
994	994.0	56
995	995.0	77
996	996.0	58
997	997.0	74
