Channel	Net_Counts
530	0
531	29
532	25
533	21
534	54
535	15
536	36
537	0
538	0
539	50
540	63
541	0
542	9
543	0
544	0
545	0
546	15
547	0
548	3
549	39
550	0
551	0
552	49
553	39
554	30
555	14
556	27
557	0
558	36
559	28
560	23
561	64
562	37
563	0
564	19
565	100
566	30
567	0
568	0
569	30
570	34
571	0
572	96
573	6
574	19
575	9
576	10
577	55
578	0
579	41
580	56
581	9
582	8
583	0
584	0
585	8
586	0
587	1
588	7
589	8
590	22
591	23
592	42
593	0
594	5
595	43
596	36
597	19
598	38
599	20
600	44
601	0
602	22
603	35
604	36
605	46
606	42
607	32
608	26
609	3
610	7
611	52
612	0
613	35
614	29
615	33
616	9
617	0
618	39
619	12
620	4
621	19
622	32
623	13
624	6
625	10
626	7
627	49
628	0
629	12
630	46
631	0
632	34
633	76
634	22
635	12
636	14
637	39
638	13
639	2
640	3
641	34
642	19
643	15
644	6
645	25
646	20
647	0
648	16
649	5
650	0
651	33
652	14
653	47
654	25
655	15
656	20
657	21
658	20
659	34
660	1
661	13
662	28
663	32
664	49
665	11
666	18
667	21
668	0
669	7
670	0
671	31
672	4
673	48
674	0
675	42
676	0
677	0
678	4
679	0
680	33
681	10
682	13
683	22
684	0
685	41
686	0
687	28
688	19
689	14
690	21
691	4
692	30
693	27
694	16
695	24
696	21
697	11
698	26
699	8
700	32
701	21
702	43
703	22
704	28
705	28
706	0
707	0
708	17
709	24
710	12
711	6
712	22
713	29
714	59
715	32
716	19
717	31
718	33
719	22
720	0
721	19
722	5
723	0
724	15
725	0
726	36
727	7
728	6
729	29
730	23
731	48
732	37
733	17
734	6
735	26
736	0
737	9
738	0
739	0
740	8
741	0
742	0
743	24
744	19
745	13
746	23
747	22
748	0
749	30
750	4
751	36
752	42
753	36
754	13
755	39
756	17
757	10
758	16
759	18
760	8
761	10
762	36
763	9
764	7
765	0
766	32
767	24
768	0
769	14
770	25
771	24
772	11
773	46
774	0
775	18
776	0
777	27
778	5
779	22
780	23
781	46
782	13
783	20
784	35
785	3
786	34
787	15
788	34
789	28
790	26
791	32
792	0
793	1
794	21
795	0
796	53
797	39
798	33
799	15
800	0
801	42
802	16
803	38
804	0
805	17
806	20
807	21
808	0
809	5
810	0
811	9
812	4
813	14
814	27
815	14
816	28
817	24
818	0
819	0
820	32
821	8
822	12
823	25
824	0
825	8
826	24
827	2
828	12
829	1
830	8
831	28
832	0
833	6
834	15
835	9
836	43
837	8
838	14
839	20
840	16
841	15
842	22
843	9
844	10
845	43
846	18
847	34
848	30
849	0
850	15
851	23
852	0
853	33
854	21
855	23
856	41
857	21
858	22
859	27
860	4
861	13
862	47
863	34
864	31
865	0
866	0
867	17
868	29
869	26
870	11
871	21
872	6
873	37
874	0
875	25
876	3
877	24
878	33
879	19
880	8
881	41
882	0
883	41
884	28
885	10
886	25
887	31
888	29
889	6
890	24
891	27
892	28
893	14
894	11
895	1
896	13
897	26
898	26
899	22
900	11
901	18
902	6
903	18
904	17
905	18
906	38
907	6
908	21
909	37
910	1
911	23
912	37
913	24
914	17
915	12
916	13
917	15
918	37
919	13
920	32
921	18
922	10
923	18
924	19
925	26
926	20
927	33
928	30
929	22
930	15
931	22
932	14
933	30
934	18
935	30
936	27
937	26
938	42
939	28
940	23
941	16
942	19
943	17
944	42
945	38
946	26
947	11
948	32
949	26
950	12
951	20
952	21
953	22
954	33
955	34
956	19
957	9
958	38
959	14
960	34
961	57
962	11
963	2
964	32
965	16
966	20
967	24
968	6
969	1
970	19
971	30
972	27
973	11
974	8
975	25
976	13
977	0
978	18
979	33
980	13
981	15
982	27
983	0
984	34
985	27
986	27
987	20
988	15
989	44
990	21
991	30
992	0
993	21
994	12
995	15
996	23
997	17
998	21
999	6
1000	24
1001	5
1002	23
1003	6
1004	24
1005	17
1006	30
1007	27
1008	17
1009	13
1010	16
1011	13
1012	21
1013	27
1014	9
1015	3
1016	19
1017	35
1018	0
1019	0
1020	16
1021	0
1022	11
1023	23
1024	25
1025	25
1026	42
1027	29
1028	19
1029	29
1030	10
1031	22
1032	34
1033	24
1034	20
1035	1
1036	22
1037	14
1038	7
1039	25
1040	27
1041	27
1042	29
1043	23
1044	32
1045	21
1046	14
1047	17
1048	30
1049	23
1050	29
1051	14
1052	21
1053	2
1054	29
1055	3
1056	16
1057	23
1058	3
1059	4
1060	39
1061	25
1062	27
1063	27
1064	17
1065	20
1066	11
1067	23
1068	31
1069	13
1070	23
1071	19
1072	7
1073	18
1074	19
1075	14
1076	29
1077	6
1078	24
1079	30
1080	12
1081	18
1082	12
1083	15
1084	21
1085	21
1086	2
1087	0
1088	6
1089	8
1090	24
1091	7
1092	11
1093	32
1094	10
1095	11
1096	2
1097	7
1098	21
1099	7
1100	0
1101	0
1102	1
1103	8
1104	8
1105	0
1106	0
1107	26
1108	0
1109	9
1110	0
1111	9
1112	30
1113	0
1114	16
1115	0
1116	3
1117	0
1118	25
1119	8
1120	0
1121	11
1122	0
1123	0
1124	2
1125	0
1126	7
1127	24
1128	0
1129	6
1130	9
1131	5
1132	11
1133	4
1134	0
1135	0
1136	0
1137	0
1138	8
1139	19
1140	7
1141	0
1142	6
1143	0
1144	3
1145	20
1146	15
1147	1
1148	0
1149	0
1150	5
1151	1
1152	22
1153	7
1154	6
1155	0
1156	24
1157	0
1158	12
1159	13
1160	0
1161	10
1162	0
1163	3
1164	0
1165	17
1166	10
1167	1
1168	10
1169	12
1170	0
1171	8
1172	0
1173	3
1174	0
1175	0
1176	18
1177	0
1178	22
1179	0
1180	19
1181	12
1182	13
1183	0
1184	1
1185	6
1186	14
1187	0
1188	6
1189	9
1190	0
1191	8
1192	0
1193	0
1194	0
1195	14
1196	0
1197	1
1198	8
1199	0
1200	5
1201	17
1202	0
1203	0
1204	0
1205	0
1206	0
1207	6
1208	6
1209	0
1210	0
1211	3
1212	0
1213	0
1214	5
1215	14
1216	9
1217	0
1218	0
1219	18
1220	0
1221	29
1222	33
1223	0
1224	15
1225	0
1226	0
1227	3
1228	0
1229	8
1230	0
1231	4
1232	0
1233	10
1234	0
1235	0
1236	0
1237	1
1238	1
1239	0
1240	0
1241	0
1242	0
1243	0
1244	0
1245	1
1246	13
1247	20
1248	4
1249	12
1250	7
1251	0
1252	7
1253	0
1254	14
1255	1
1256	5
1257	0
1258	0
1259	0
1260	9
1261	13
1262	10
1263	10
1264	0
1265	0
1266	18
1267	0
1268	0
1269	0
1270	1
1271	1
1272	11
1273	7
1274	13
1275	11
1276	0
1277	19
1278	1
1279	3
1280	12
1281	0
1282	7
1283	7
1284	0
1285	20
1286	0
1287	15
1288	9
1289	9
1290	0
1291	0
1292	10
1293	10
1294	0
1295	0
1296	2
1297	0
1298	0
1299	12
1300	0
1301	0
1302	0
1303	0
1304	11
1305	7
1306	0
1307	8
1308	0
1309	0
1310	0
1311	0
1312	4
1313	0
1314	7
1315	0
1316	0
1317	4
1318	10
1319	13
1320	7
1321	0
1322	2
1323	1
1324	0
1325	6
1326	0
1327	2
1328	1
1329	0
1330	0
1331	0
1332	2
1333	22
1334	0
1335	0
1336	15
1337	1
1338	15
1339	27
1340	0
1341	0
1342	14
1343	6
1344	0
1345	8
1346	0
1347	0
1348	9
1349	10
1350	0
1351	0
1352	14
1353	2
1354	2
1355	12
1356	0
1357	0
1358	10
1359	0
1360	0
1361	2
1362	0
1363	0
1364	0
1365	12
1366	4
1367	5
1368	17
1369	8
1370	14
1371	20
1372	9
1373	0
1374	1
1375	1
1376	12
1377	28
1378	0
1379	0
1380	19
1381	2
1382	3
1383	23
1384	0
1385	6
1386	9
1387	6
1388	19
1389	5
1390	23
1391	6
1392	21
1393	23
1394	26
1395	19
1396	28
1397	49
1398	38
1399	37
1400	29
1401	32
1402	16
1403	5
1404	4
1405	26
1406	6
1407	36
1408	17
1409	50
1410	26
1411	29
1412	37
1413	15
1414	44
1415	28
1416	60
1417	33
1418	34
1419	38
1420	57
1421	35
1422	44
1423	66
1424	56
1425	67
1426	44
1427	78
1428	79
1429	79
1430	61
1431	70
1432	63
1433	85
1434	65
1435	75
1436	82
1437	80
1438	118
1439	93
1440	74
1441	101
1442	108
1443	113
1444	109
1445	107
1446	104
1447	138
1448	118
1449	127
1450	135
1451	148
1452	133
1453	135
1454	135
1455	163
1456	163
1457	117
1458	110
1459	180
1460	159
1461	199
1462	160
1463	176
1464	198
1465	167
1466	203
1467	206
1468	190
1469	178
1470	222
1471	204
1472	213
1473	216
1474	203
1475	224
1476	209
1477	225
1478	254
1479	199
1480	266
1481	228
1482	242
1483	244
1484	259
1485	254
1486	242
1487	236
1488	253
1489	255
1490	243
1491	234
1492	261
1493	284
1494	265
1495	284
1496	279
1497	287
1498	276
1499	292
1500	265
1501	276
1502	295
1503	295
1504	288
1505	300
1506	304
1507	302
1508	266
1509	280
1510	330
1511	279
1512	247
1513	265
1514	287
1515	290
1516	305
1517	302
1518	286
1519	294
1520	285
1521	283
1522	276
1523	273
1524	278
1525	277
1526	298
1527	271
1528	266
1529	242
1530	252
1531	258
1532	242
1533	244
1534	211
1535	248
1536	214
1537	255
1538	235
1539	242
1540	216
1541	211
1542	200
1543	225
1544	222
1545	215
1546	186
1547	203
1548	198
1549	201
1550	194
1551	208
1552	184
1553	183
1554	159
1555	172
1556	187
1557	181
1558	161
1559	169
1560	158
1561	128
1562	152
1563	114
1564	150
1565	142
1566	135
1567	125
1568	131
1569	142
1570	102
1571	97
1572	114
1573	115
1574	97
1575	106
1576	90
1577	87
1578	80
1579	79
1580	100
1581	85
1582	68
1583	90
1584	77
1585	78
1586	52
1587	83
1588	65
1589	48
1590	53
1591	51
1592	53
1593	58
1594	43
1595	34
1596	50
1597	56
1598	30
1599	53
1600	32
1601	42
1602	25
1603	40
1604	55
1605	32
1606	14
1607	19
1608	28
1609	32
1610	16
1611	25
1612	12
1613	18
1614	14
1615	17
1616	22
1617	9
1618	23
1619	11
1620	11
1621	11
1622	11
1623	6
1624	17
1625	13
1626	2
1627	9
1628	13
1629	8
1630	17
1631	18
1632	8
1633	21
1634	9
1635	4
1636	16
1637	1
1638	3
1639	0
1640	8
1641	1
1642	0
1643	3
1644	0
1645	4
1646	0
1647	4
1648	0
1649	4
1650	3
1651	0
1652	7
1653	0
1654	4
1655	8
1656	1
1657	5
1658	8
1659	1
1660	0
1661	8
1662	0
1663	0
1664	6
1665	5
1666	0
1667	6
1668	10
1669	3
1670	4
1671	11
1672	8
1673	0
1674	1
1675	0
1676	0
1677	7
1678	2
1679	0
1680	1
1681	3
1682	0
1683	0
1684	0
1685	5
1686	4
1687	7
1688	0
1689	0
1690	1
1691	0
1692	1
1693	4
1694	10
1695	4
1696	1
1697	0
1698	15
1699	0
1700	0
1701	8
1702	7
1703	8
1704	1
1705	0
1706	0
1707	8
1708	0
1709	0
1710	0
1711	12
1712	0
1713	0
1714	0
1715	0
1716	0
1717	4
1718	11
1719	1
1720	2
1721	0
1722	0
1723	0
1724	9
1725	0
1726	6
1727	0
1728	7
1729	0
1730	2
1731	4
1732	0
1733	14
1734	0
1735	0
1736	0
1737	0
1738	0
1739	1
1740	8
1741	11
1742	1
1743	8
1744	0
1745	0
1746	9
1747	7
1748	0
1749	2
1750	0
1751	0
1752	0
1753	1
1754	21
1755	7
1756	0
1757	0
1758	4
1759	0
1760	5
1761	3
1762	12
1763	0
1764	0
1765	2
1766	0
1767	0
1768	0
1769	0
1770	10
1771	0
1772	2
1773	0
1774	9
1775	12
1776	14
1777	0
1778	7
1779	5
1780	5
1781	5
1782	0
1783	0
1784	0
1785	0
1786	0
1787	0
1788	13
1789	0
1790	9
1791	0
1792	0
1793	8
1794	4
1795	6
1796	10
1797	0
1798	0
1799	3
1800	0
1801	2
1802	2
1803	0
1804	0
1805	3
1806	0
1807	0
1808	0
1809	0
1810	14
1811	0
1812	1
1813	0
1814	0
1815	0
1816	8
1817	9
1818	2
1819	0
1820	0
1821	5
1822	0
1823	5
1824	18
1825	0
1826	15
1827	4
1828	0
1829	7
1830	0
1831	16
1832	5
1833	0
1834	0
1835	10
1836	0
1837	7
1838	5
1839	0
1840	3
1841	1
1842	0
1843	0
1844	5
1845	0
1846	0
1847	0
1848	0
1849	1
1850	0
1851	4
1852	7
1853	0
1854	0
1855	0
1856	0
1857	0
1858	5
1859	0
1860	0
1861	0
1862	5
1863	2
1864	8
1865	0
1866	0
1867	0
1868	0
1869	0
1870	15
1871	2
1872	0
1873	0
1874	3
1875	4
1876	0
1877	9
1878	2
1879	0
1880	0
1881	0
1882	0
1883	4
1884	0
1885	0
1886	1
1887	0
1888	12
1889	5
1890	9
1891	1
1892	10
1893	0
1894	0
1895	0
1896	3
1897	0
1898	5
1899	1
1900	0
1901	3
1902	0
1903	3
1904	0
1905	10
1906	0
1907	6
1908	0
1909	0
1910	2
1911	9
1912	0
1913	3
1914	0
1915	0
1916	6
1917	1
1918	0
1919	0
1920	0
1921	0
1922	0
1923	1
1924	5
1925	0
1926	3
1927	0
1928	5
1929	0
1930	0
1931	0
1932	0
1933	0
1934	3
1935	0
1936	11
1937	0
1938	8
1939	0
1940	5
1941	7
1942	15
1943	5
1944	0
1945	2
1946	0
1947	2
1948	13
1949	0
1950	0
1951	7
1952	0
1953	0
1954	9
1955	0
1956	4
1957	2
1958	0
1959	4
1960	0
1961	7
1962	6
1963	4
1964	0
1965	1
1966	4
1967	1
1968	9
1969	0
1970	2
1971	0
1972	7
1973	0
1974	14
1975	0
1976	0
1977	4
1978	1
1979	0
1980	3
1981	5
1982	8
1983	0
1984	5
1985	11
1986	11
1987	8
1988	0
1989	0
1990	0
1991	4
1992	0
1993	0
1994	8
1995	10
1996	0
1997	0
1998	7
1999	6
2000	0
2001	0
2002	0
2003	0
2004	5
2005	0
2006	4
2007	9
2008	0
2009	0
2010	1
2011	10
2012	0
2013	0
2014	6
2015	0
2016	2
2017	16
2018	12
2019	9
2020	11
2021	5
2022	1
2023	11
2024	0
2025	10
2026	3
2027	0
2028	3
2029	5
2030	0
2031	0
2032	2
2033	2
2034	0
2035	8
2036	7
2037	0
2038	0
2039	0
2040	8
2041	0
2042	3
2043	0
2044	4
2045	13
2046	0
2047	0
2048	1
2049	0
2050	0
2051	0
2052	0
2053	0
2054	0
2055	16
2056	0
2057	5
2058	0
2059	7
2060	0
2061	4
2062	0
2063	9
2064	0
2065	0
2066	0
2067	8
2068	3
2069	0
2070	0
2071	11
2072	0
2073	1
2074	0
2075	1
2076	12
2077	1
2078	0
2079	4
2080	10
2081	0
2082	7
2083	5
2084	9
2085	0
2086	12
2087	0
2088	0
2089	0
2090	8
2091	0
2092	6
2093	0
2094	0
2095	0
2096	0
2097	2
2098	0
2099	2
2100	0
2101	0
2102	0
2103	2
2104	3
2105	0
2106	0
2107	0
2108	0
2109	15
2110	3
2111	0
2112	0
2113	3
2114	0
2115	5
2116	10
2117	8
2118	9
2119	8
2120	5
2121	4
2122	3
2123	15
2124	0
2125	2
2126	3
2127	5
2128	6
2129	0
2130	0
2131	3
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	1
2140	5
2141	0
2142	1
2143	4
2144	5
2145	0
2146	6
2147	0
2148	6
2149	0
2150	6
2151	14
2152	8
2153	0
2154	0
2155	1
2156	0
2157	7
2158	8
2159	0
2160	0
2161	0
2162	0
2163	4
2164	8
2165	0
2166	0
2167	0
2168	5
2169	0
2170	0
2171	4
2172	7
2173	5
2174	0
2175	0
2176	5
2177	4
2178	0
2179	1
2180	5
2181	5
2182	0
2183	0
2184	2
2185	0
2186	0
2187	4
2188	6
2189	0
2190	0
2191	0
2192	0
2193	2
2194	0
2195	1
2196	4
2197	13
2198	0
2199	0
2200	0
2201	8
2202	0
2203	0
2204	0
2205	1
2206	2
2207	2
2208	0
2209	12
2210	0
2211	5
2212	0
2213	12
2214	10
2215	0
2216	7
2217	1
2218	9
2219	0
2220	0
2221	4
2222	0
2223	0
2224	0
2225	0
2226	14
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	1
2234	0
2235	0
2236	21
2237	0
2238	0
2239	3
2240	3
2241	0
2242	0
2243	0
2244	2
2245	0
2246	2
2247	0
2248	5
2249	0
2250	1
2251	0
2252	1
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	2
2260	6
2261	4
2262	0
2263	0
2264	0
2265	2
2266	0
2267	6
2268	0
2269	3
2270	2
2271	0
2272	2
2273	0
2274	0
2275	0
2276	0
2277	0
2278	12
2279	5
2280	0
2281	3
2282	3
2283	0
2284	0
2285	0
2286	10
2287	0
2288	3
2289	0
2290	0
2291	0
2292	2
2293	3
2294	0
2295	8
2296	0
2297	5
2298	8
2299	6
2300	10
2301	0
2302	2
2303	0
2304	3
2305	2
2306	0
2307	5
2308	4
2309	5
2310	4
2311	0
2312	7
2313	1
2314	0
2315	0
2316	3
2317	0
2318	0
2319	2
2320	0
2321	0
2322	0
2323	9
2324	0
2325	3
2326	0
2327	3
2328	4
2329	8
2330	0
2331	3
2332	1
2333	0
2334	3
2335	0
2336	1
2337	0
2338	0
2339	0
2340	9
2341	1
2342	4
2343	0
2344	1
2345	0
2346	0
2347	3
2348	4
2349	0
2350	0
2351	0
2352	6
2353	16
2354	0
2355	2
2356	0
2357	0
2358	3
2359	4
2360	10
2361	3
2362	0
2363	5
2364	0
2365	5
2366	0
2367	3
2368	0
2369	1
2370	3
2371	2
2372	0
2373	4
2374	7
2375	0
2376	5
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	2
2384	9
2385	0
2386	4
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	0
2394	0
2395	7
2396	1
2397	8
2398	4
2399	0
2400	2
2401	11
2402	6
2403	8
2404	0
2405	0
2406	7
2407	1
2408	0
2409	0
2410	0
2411	0
2412	0
2413	0
2414	6
2415	0
2416	0
2417	0
2418	0
2419	4
2420	0
2421	0
2422	0
2423	0
2424	0
2425	1
2426	0
2427	0
2428	0
2429	1
2430	0
2431	0
2432	0
2433	3
2434	3
2435	2
2436	7
2437	0
2438	0
2439	0
2440	5
2441	6
2442	12
2443	5
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	3
2451	11
2452	0
2453	0
2454	0
2455	0
2456	3
2457	0
2458	5
2459	0
2460	0
2461	1
2462	0
2463	3
2464	2
2465	0
2466	0
2467	0
2468	1
2469	0
2470	2
2471	0
2472	3
2473	0
2474	6
2475	4
2476	9
2477	0
2478	5
2479	14
2480	0
2481	6
2482	6
2483	0
2484	0
2485	3
2486	0
2487	7
2488	0
2489	4
2490	4
2491	2
2492	4
2493	1
2494	9
2495	4
2496	0
2497	1
2498	0
2499	0
2500	4
2501	0
2502	0
2503	5
2504	8
2505	10
2506	0
2507	0
2508	0
2509	7
2510	8
2511	3
2512	1
2513	8
2514	0
2515	0
2516	5
2517	9
2518	0
2519	6
2520	0
2521	0
2522	8
2523	0
2524	5
2525	0
2526	0
2527	7
2528	3
2529	0
2530	0
2531	0
2532	0
2533	8
2534	0
2535	5
2536	7
2537	0
2538	0
2539	10
2540	9
2541	0
2542	3
2543	5
2544	0
2545	0
2546	2
2547	0
2548	0
2549	1
2550	0
2551	4
2552	0
2553	0
2554	3
2555	0
2556	0
2557	0
2558	3
2559	0
2560	0
2561	0
2562	0
2563	0
2564	0
2565	2
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	3
2574	1
2575	5
2576	7
2577	7
2578	0
2579	8
2580	4
2581	0
2582	0
2583	6
2584	0
2585	0
2586	0
2587	8
2588	6
2589	0
2590	0
2591	8
2592	1
2593	4
2594	0
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	0
2603	1
2604	0
2605	0
2606	0
2607	0
2608	5
2609	8
2610	0
2611	0
2612	0
2613	4
2614	0
2615	3
2616	0
2617	5
2618	0
2619	0
2620	2
2621	0
2622	0
2623	1
2624	4
2625	0
2626	0
2627	3
2628	10
2629	0
2630	0
2631	1
2632	3
2633	6
2634	4
2635	2
2636	5
2637	3
2638	0
2639	0
2640	0
2641	4
2642	0
2643	0
2644	1
2645	0
2646	0
2647	0
2648	9
2649	0
2650	0
2651	0
2652	0
2653	8
2654	5
2655	0
2656	0
2657	1
2658	0
2659	1
2660	3
2661	7
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	0
2669	0
2670	5
2671	0
2672	3
2673	0
2674	3
2675	5
2676	0
2677	0
2678	0
2679	0
2680	0
2681	8
2682	0
2683	0
2684	5
2685	0
2686	2
2687	1
2688	6
2689	0
2690	0
2691	0
2692	0
2693	0
2694	1
2695	12
2696	0
2697	2
2698	0
2699	0
2700	7
2701	0
2702	0
2703	5
2704	0
2705	0
2706	1
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	4
2721	9
2722	0
2723	3
2724	3
2725	0
2726	0
2727	0
2728	2
2729	0
2730	0
2731	0
2732	2
2733	0
2734	0
2735	0
2736	0
2737	0
2738	5
2739	0
2740	12
2741	4
2742	0
2743	4
2744	0
2745	4
2746	0
2747	1
2748	9
2749	0
2750	8
2751	0
2752	3
2753	0
2754	0
2755	0
2756	4
2757	2
2758	2
2759	0
2760	1
2761	2
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	6
2774	0
2775	1
2776	7
2777	1
2778	0
2779	6
2780	0
2781	0
2782	0
2783	10
2784	3
2785	2
2786	4
2787	0
2788	0
2789	9
2790	0
2791	3
2792	2
2793	9
2794	4
2795	4
2796	6
2797	4
2798	5
2799	0
2800	10
2801	0
2802	2
2803	0
2804	2
2805	1
2806	5
2807	1
2808	4
2809	2
2810	0
2811	6
2812	0
2813	0
2814	0
2815	0
2816	1
2817	1
2818	0
2819	11
2820	0
2821	1
2822	3
2823	0
2824	0
2825	0
2826	2
2827	5
2828	0
2829	0
2830	6
2831	0
2832	0
2833	0
2834	1
2835	1
2836	0
2837	3
2838	0
2839	0
2840	0
2841	0
2842	2
2843	3
2844	0
2845	0
2846	0
2847	3
2848	0
2849	5
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	2
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	4
2865	2
2866	2
2867	3
2868	0
2869	0
2870	1
2871	0
2872	8
2873	0
2874	4
2875	2
2876	0
2877	9
2878	0
2879	0
2880	0
2881	1
2882	1
2883	4
2884	1
2885	0
2886	0
2887	0
2888	6
2889	0
2890	9
2891	7
2892	7
2893	3
2894	8
2895	1
2896	1
2897	0
2898	8
2899	12
2900	2
2901	0
2902	0
2903	2
2904	0
2905	0
2906	3
2907	2
2908	0
2909	4
2910	5
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	2
2919	3
2920	0
2921	0
2922	1
2923	3
2924	0
2925	8
2926	0
2927	1
2928	3
2929	0
2930	0
2931	2
2932	1
2933	1
2934	1
2935	4
2936	0
2937	2
2938	1
2939	0
2940	4
2941	1
2942	0
2943	0
2944	0
2945	1
2946	0
2947	0
2948	2
2949	1
2950	2
2951	0
2952	1
2953	1
2954	0
2955	0
2956	0
2957	0
2958	0
2959	9
2960	0
2961	5
2962	0
2963	2
2964	0
2965	0
2966	1
2967	3
2968	0
2969	0
2970	1
2971	0
2972	6
2973	0
2974	0
2975	2
2976	6
2977	6
2978	5
2979	1
2980	7
2981	3
2982	4
2983	1
2984	0
2985	2
2986	0
2987	0
2988	0
2989	0
2990	0
2991	0
2992	0
2993	0
